time_segment_key,  Start_Time_date,  Start_Time_time,  Duration,  Approved,  myPay_Key,  Pay_Created_Date,valid
 8401168,  3.0,  12.5,   1.50000,   0,   0,   NULL, true
 3486116,  6.0,  12.0,   5.50000,   0,   0,   NULL, true
 3486119,  6.0,  12.0,   3.00000,   0,   0,   NULL, true
 3486118,  6.0,  12.0,   5.50000,   0,   0,   NULL, true
 8401171,  3.0,  16.583334,   0.75000,   0,   0,   NULL, true
 3486115,  6.0,  12.0,   5.50000,   0,   0,   NULL, true
 3486114,  6.0,  12.0,   5.50000,   0,   0,   NULL, true
 3486120,  6.0,  12.0,   3.00000,   0,   0,   NULL, true
 3486101,  6.0,  12.0,   5.58333,   0,   0,   NULL, true
 3486100,  6.0,  12.0,   5.58333,   0,   0,   NULL, true
 3486102,  6.0,  12.0,   5.58333,   0,   0,   NULL, true
 3486097,  6.0,  12.0,   5.58333,   0,   0,   NULL, true
 3486096,  6.0,  12.0,   5.00000,   0,   0,   NULL, true
 3486096,  6.0,  12.0,   5.58333,   0,   0,   NULL, false
 3486099,  6.0,  12.0,   5.58333,   0,   0,   NULL, true
 3486098,  6.0,  12.0,   5.58333,   0,   0,   NULL, true
 3486109,  6.0,  12.0,   7.50000,   0,   0,   NULL, true
 8401192,  3.0,  7.5,   4.30000,   0,   0,   NULL, true
 3486111,  6.0,  11.75,   6.50000,   0,   0,   NULL, true
 3486104,  6.0,  12.0,   5.50000,   0,   0,   NULL, true
 3486107,  6.0,  12.0,   5.50000,   0,   0,   NULL, true
 3486086,  5.0,  12.0,   2.00000,   0,   0,   NULL, true
 3289478,  4.0,  7.5,   8.00000,   0,   NULL,   NULL, true
 3289476,  2.0,  7.5,   8.00000,   0,   0,   NULL, true
 7418311,  7.0,  9.4,   0.76666,   0,   0,   NULL, true
 3486093,  6.0,  12.0,   5.58333,   0,   0,   NULL, true
 3486092,  6.0,  7.5,   1.00000,   0,   0,   NULL, true
 8401209,  3.0,  7.5,   8.41667,   0,   0,   NULL, true
 3486095,  6.0,  9.5,   8.08333,   0,   0,   NULL, true
 3486094,  6.0,  12.0,   5.58333,   0,   0,   NULL, true
 3486089,  6.0,  8.5,   9.50000,   0,   0,   NULL, true
 3486088,  5.0,  12.0,   5.58333,   0,   0,   NULL, true
 3486091,  6.0,  8.5,   9.75000,   0,   0,   NULL, true
 3486090,  6.0,  7.5,   1.00000,   0,   0,   NULL, true
 6304163,  7.0,  8.5,   8.33333,   0,   0,   NULL, true
 6304165,  7.0,  8.5,   7.00000,   0,   0,   NULL, true
 6304167,  7.0,  8.5,   2.50000,   0,   0,   NULL, true
 6304168,  7.0,  11.0,   5.61667,   0,   0,   NULL, true
 6304168,  7.0,  12.25,   2.50000,   0,   0,   NULL, false
 6304170,  7.0,  8.5,   6.16667,   0,   0,   NULL, true
 7418301,  6.0,  10.75,   2.75000,   0,   0,   NULL, true
 8401231,  3.0,  7.5,   8.40000,   0,   0,   NULL, true
 7418272,  2.0,  8.5,   7.00000,   0,   0,   NULL, true
 7418275,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 7418274,  2.0,  8.5,   7.00000,   0,   0,   NULL, true
 7418276,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 7418279,  4.0,  7.5,   8.00000,   0,   0,   NULL, true
 7418281,  5.0,  7.5,   8.00000,   0,   0,   NULL, true
 7418280,  4.0,  7.5,   8.00000,   0,   0,   NULL, true
 7418283,  5.0,  7.5,   8.00000,   0,   0,   NULL, true
 7418285,  6.0,  7.5,   7.50000,   0,   0,   NULL, true
 8401244,  3.0,  7.5,   8.33333,   0,   0,   NULL, true
 7418286,  6.0,  7.5,   7.50000,   0,   0,   NULL, true
 7418257,  6.0,  8.25,   1.75000,   0,   0,   NULL, true
 7418256,  6.0,  12.5,   3.50000,   0,   0,   NULL, true
 7418261,  6.0,  7.5,   8.00000,   0,   0,   NULL, true
 7418260,  6.0,  7.5,   8.00000,   0,   0,   NULL, true
 7418263,  6.0,  7.5,   8.00000,   0,   0,   NULL, true
 7418262,  6.0,  7.5,   8.00000,   0,   0,   NULL, true
 7418265,  6.0,  7.5,   8.00000,   0,   0,   NULL, true
 8401256,  3.0,  14.0,   2.33333,   0,   0,   NULL, true
 7418264,  6.0,  7.5,   8.00000,   0,   0,   NULL, true
 7418267,  6.0,  7.5,   7.66667,   0,   0,   NULL, true
 7418266,  6.0,  7.5,   8.00000,   0,   0,   NULL, true
 7418268,  1.0,  12.0,   4.00000,   0,   0,   NULL, true
 7418271,  4.0,  13.5,   2.00000,   0,   0,   NULL, true
 9711995,  5.0,  14.333333,   3.16667,   0,   0,   NULL, true
 7418245,  5.0,  7.5,   8.00000,   0,   0,   NULL, true
 7418244,  5.0,  7.5,   7.16667,   0,   0,   NULL, true
 6173096,  5.0,  9.75,   2.66667,   0,   0,   NULL, true
 6173096,  5.0,  10.75,   4.50000,   0,   0,   NULL, false
 7418247,  5.0,  7.5,   8.00000,   0,   0,   NULL, true
 7418249,  6.0,  7.5,   4.50000,   0,   0,   NULL, true
 7418248,  5.0,  7.5,   8.00000,   0,   0,   NULL, true
 7418251,  6.0,  7.5,   4.50000,   0,   0,   NULL, true
 7418250,  6.0,  12.5,   3.50000,   0,   0,   NULL, true
 9711983,  5.0,  14.333333,   3.16667,   0,   0,   NULL, true
 7418252,  6.0,  12.5,   3.50000,   0,   0,   NULL, true
 9711977,  5.0,  14.333333,   3.16667,   0,   0,   NULL, true
 7418254,  6.0,  7.5,   4.50000,   0,   0,   NULL, true
 8401279,  4.0,  7.5,   6.00000,   0,   0,   NULL, true
 8401536,  6.0,  7.5,   8.58333,   0,   0,   NULL, true
 6173277,  5.0,  9.0,   4.66667,   0,   0,   NULL, true
 6173277,  5.0,  8.5,   5.41667,   0,   0,   NULL, false
 6173274,  6.0,  8.5,   4.25000,   0,   0,   NULL, true
 6173274,  6.0,  8.75,   4.25000,   0,   0,   NULL, false
 6173274,  5.0,  8.5,   4.25000,   0,   0,   NULL, false
 6173274,  5.0,  7.5,   6.16667,   0,   0,   NULL, false
 8401543,  6.0,  7.6,   8.15000,   0,   0,   NULL, true
 8401543,  6.0,  7.0,   2.00000,   0,   0,   NULL, false
 6173260,  5.0,  9.166667,   3.25000,   0,   0,   NULL, true
 6173260,  5.0,  9.25,   4.66667,   0,   0,   NULL, false
 6173260,  5.0,  9.166667,   3.25000,   0,   0,   NULL, false
 8401564,  6.0,  9.0,   5.50000,   0,   0,   NULL, true
 9712267,  5.0,  9.5,   4.16667,   0,   0,   NULL, true
 9712267,  5.0,  9.5,   3.91667,   0,   0,   NULL, false
 8401573,  6.0,  9.0,   5.50000,   0,   0,   NULL, true
 8401613,  6.0,  11.0,   2.33333,   0,   0,   NULL, true
 9712335,  5.0,  9.5,   4.16667,   0,   0,   NULL, true
 9712335,  5.0,  9.5,   3.91667,   0,   0,   NULL, false
 8401629,  6.0,  13.333333,   0.58333,   0,   0,   NULL, true
 8401639,  6.0,  15.75,   1.75000,   0,   0,   NULL, true
 8401644,  6.0,  7.5,   8.50000,   0,   0,   NULL, true
 8401651,  6.0,  16.5,   0.33333,   0,   0,   NULL, true
 8401408,  5.0,  7.5,   6.75000,   0,   0,   NULL, true
 7484144,  5.0,  7.5,   8.00000,   0,   0,   NULL, true
 8401415,  5.0,  7.0,   0.33333,   0,   0,   NULL, true
 8401421,  5.0,  7.0,   0.33333,   0,   0,   NULL, true
 7484131,  5.0,  7.5,   8.00000,   0,   0,   NULL, true
 8401431,  5.0,  7.0,   0.33333,   0,   0,   NULL, true
 8401436,  5.0,  7.5,   6.66667,   1,   0,   NULL, true
 8401436,  5.0,  7.5,   7.16667,   0,   0,   NULL, false
 8401436,  5.0,  7.5,   6.66667,   0,   0,   NULL, false
 9712137,  5.0,  14.333333,   3.16667,   0,   0,   NULL, true
 7484118,  5.0,  7.5,   8.00000,   0,   0,   NULL, true
 7484111,  5.0,  7.5,   4.08333,   0,   0,   NULL, true
 9712171,  5.0,  9.5,   4.16667,   0,   0,   NULL, true
 9712171,  5.0,  9.5,   3.91667,   0,   0,   NULL, false
 7484081,  5.0,  7.5,   8.00000,   0,   0,   NULL, true
 8401477,  5.0,  7.5,   6.75000,   0,   0,   NULL, true
 9712222,  5.0,  9.5,   4.33333,   0,   0,   NULL, true
 9712222,  5.0,  9.5,   4.08333,   0,   0,   NULL, false
 7484093,  5.0,  7.5,   8.00000,   0,   0,   NULL, true
 9712207,  5.0,  9.5,   4.16667,   0,   0,   NULL, true
 9712207,  5.0,  9.5,   3.91667,   0,   0,   NULL, false
 9712252,  5.0,  9.333333,   4.33333,   0,   0,   NULL, true
 9712252,  5.0,  9.333333,   4.08333,   0,   0,   NULL, false
 9712255,  5.0,  9.583333,   4.25000,   0,   0,   NULL, true
 9712255,  5.0,  9.583333,   4.00000,   0,   0,   NULL, false
 8401522,  5.0,  7.5,   6.68333,   0,   0,   NULL, true
 7418739,  4.0,  8.0,   7.50000,   0,   0,   NULL, true
 7418739,  4.0,  7.5,   7.33333,   0,   0,   NULL, false
 9712534,  5.0,  9.5,   4.16667,   0,   0,   NULL, true
 9712534,  5.0,  9.5,   3.91667,   0,   0,   NULL, false
 7418741,  2.0,  8.0,   7.00000,   0,   0,   NULL, true
 7418741,  4.0,  9.0,   7.50000,   0,   0,   NULL, false
 8401799,  5.0,  8.0,   6.00000,   0,   0,   NULL, true
 7418745,  3.0,  8.0,   6.25000,   0,   0,   NULL, true
 7418745,  3.0,  9.5,   7.00000,   0,   0,   NULL, false
 7418747,  4.0,  8.0,   7.50000,   0,   0,   NULL, true
 7418747,  4.0,  7.5,   6.25000,   0,   0,   NULL, false
 7418746,  3.0,  14.75,   1.08333,   0,   0,   NULL, true
 7418746,  3.0,  16.25,   6.25000,   0,   0,   NULL, false
 6304631,  7.0,  8.5,   6.00000,   0,   0,   NULL, true
 6304632,  7.0,  15.0,   1.25000,   0,   0,   NULL, true
 6304632,  7.0,  16.0,   6.00000,   0,   0,   NULL, false
 7418729,  2.0,  8.0,   7.00000,   0,   0,   NULL, true
 7418729,  2.0,  8.5,   6.50000,   0,   0,   NULL, false
 6304634,  7.0,  8.5,   6.00000,   0,   0,   NULL, true
 6304635,  7.0,  15.0,   1.33333,   0,   0,   NULL, true
 6304635,  7.0,  16.0,   6.00000,   0,   0,   NULL, false
 7418733,  1.0,  8.0,   6.00000,   0,   0,   NULL, true
 7418733,  1.0,  6.0,   7.00000,   0,   0,   NULL, false
 6304637,  7.0,  8.0,   6.75000,   0,   0,   NULL, true
 7418732,  1.0,  14.5,   1.50000,   0,   0,   NULL, true
 7418732,  1.0,  11.5,   7.00000,   0,   0,   NULL, false
 7418735,  3.0,  8.0,   7.33333,   0,   0,   NULL, true
 7418735,  3.0,  10.0,   1.50000,   0,   0,   NULL, false
 8401829,  6.0,  8.5,   8.50000,   0,   0,   NULL, true
 7484210,  4.0,  7.5,   5.00000,   0,   0,   NULL, true
 7484218,  4.0,  7.5,   5.00000,   0,   0,   NULL, true
 7484223,  4.0,  14.0,   2.16667,   0,   0,   NULL, true
 7484194,  3.0,  8.0,   2.50000,   0,   0,   NULL, true
 7484202,  3.0,  12.5,   3.83333,   0,   0,   NULL, true
 9712586,  5.0,  9.5,   4.16667,   0,   0,   NULL, true
 9712586,  5.0,  9.5,   3.91667,   0,   0,   NULL, false
 7484181,  3.0,  8.0,   8.33333,   0,   0,   NULL, true
 8401913,  5.0,  10.0,   2.25000,   0,   0,   NULL, true
 7418869,  5.0,  16.5,   0.75000,   0,   0,   NULL, true
 7418869,  5.0,  16.25,   7.00000,   0,   0,   NULL, false
 7484407,  1.0,  7.0,   10.00000,   0,   0,   NULL, true
 7418871,  3.0,  8.0,   6.25000,   0,   0,   NULL, true
 7418871,  3.0,  7.75,   7.00000,   0,   0,   NULL, false
 7418870,  2.0,  8.0,   7.00000,   0,   0,   NULL, true
 7418870,  2.0,  8.5,   7.00000,   0,   0,   NULL, false
 7418873,  4.0,  8.0,   7.50000,   0,   0,   NULL, true
 7418873,  4.0,  8.25,   6.25000,   0,   0,   NULL, false
 7418872,  3.0,  14.75,   1.08333,   0,   0,   NULL, true
 7418872,  3.0,  15.25,   6.25000,   0,   0,   NULL, false
 7418875,  4.0,  8.0,   7.50000,   0,   0,   NULL, true
 7418875,  4.0,  7.75,   7.00000,   0,   0,   NULL, false
 7418876,  3.0,  8.0,   7.33333,   0,   0,   NULL, true
 7418876,  3.0,  8.5,   7.50000,   0,   0,   NULL, false
 7418878,  2.0,  14.5,   1.50000,   0,   0,   NULL, true
 7418878,  2.0,  11.25,   7.33333,   0,   0,   NULL, false
 7484386,  5.0,  7.3333335,   8.41667,   0,   0,   NULL, true
 7418836,  5.0,  16.5,   0.75000,   0,   0,   NULL, true
 7418836,  5.0,  14.5,   4.08333,   0,   0,   NULL, false
 7484375,  5.0,  7.3333335,   8.41667,   0,   0,   NULL, true
 7418838,  5.0,  16.5,   0.75000,   0,   0,   NULL, true
 7418838,  5.0,  13.25,   2.50000,   0,   0,   NULL, false
 8401755,  2.0,  8.0,   8.00000,   0,   0,   NULL, true
 6304640,  7.0,  8.5,   6.00000,   0,   0,   NULL, true
 6304641,  7.0,  8.5,   6.00000,   0,   0,   NULL, true
 6304641,  7.0,  8.5,   3.50000,   0,   0,   NULL, false
 6304641,  7.0,  8.5,   4.00000,   0,   0,   NULL, false
 6304641,  7.0,  8.5,   6.00000,   0,   0,   NULL, false
 8401762,  3.0,  8.0,   5.00000,   0,   0,   NULL, true
 6304643,  7.0,  8.5,   6.00000,   0,   0,   NULL, true
 6304645,  7.0,  8.5,   6.16667,   0,   0,   NULL, true
 6304646,  7.0,  8.5,   6.00000,   0,   0,   NULL, true
 6304648,  7.0,  8.666667,   6.00000,   0,   0,   NULL, true
 6304649,  7.0,  8.666667,   6.00000,   0,   0,   NULL, true
 6304650,  7.0,  8.666667,   5.91667,   0,   0,   NULL, true
 6304651,  7.0,  8.666667,   5.83333,   0,   0,   NULL, true
 6304652,  7.0,  15.0,   1.25000,   0,   0,   NULL, true
 6304652,  7.0,  15.0,   5.83333,   0,   0,   NULL, false
 6304653,  7.0,  9.333333,   5.16667,   0,   0,   NULL, true
 6304654,  7.0,  15.0,   1.75000,   0,   0,   NULL, true
 6304654,  7.0,  16.25,   5.16667,   0,   0,   NULL, false
 6304655,  7.0,  16.75,   0.25000,   0,   0,   NULL, true
 6304655,  7.0,  18.25,   5.16667,   0,   0,   NULL, false
 6304656,  7.0,  8.5,   2.50000,   0,   0,   NULL, true
 6304657,  7.0,  11.0,   6.00000,   1,   0,   NULL, true
 6304657,  7.0,  11.0,   6.25000,   0,   0,   NULL, false
 6304657,  7.0,  11.0,   6.00000,   0,   0,   NULL, false
 6304657,  7.0,  11.0,   6.25000,   0,   0,   NULL, false
 6304657,  7.0,  11.25,   2.50000,   0,   0,   NULL, false
 6304660,  7.0,  8.5,   2.50000,   0,   0,   NULL, true
 6304661,  7.0,  11.0,   6.00000,   0,   0,   NULL, true
 6304661,  7.0,  11.75,   2.50000,   0,   0,   NULL, false
 8401782,  4.0,  8.0,   3.00000,   0,   0,   NULL, true
 6304663,  7.0,  8.5,   6.00000,   0,   0,   NULL, true
 6304664,  7.0,  15.0,   1.60000,   0,   0,   NULL, true
 6304664,  7.0,  16.0,   6.00000,   0,   0,   NULL, false
 8401785,  4.0,  11.5,   3.50000,   0,   0,   NULL, true
 6304667,  7.0,  8.5,   6.00000,   0,   0,   NULL, true
 6304669,  7.0,  12.5,   5.33333,   0,   0,   NULL, true
 7484540,  4.0,  7.0,   9.50000,   0,   0,   NULL, true
 7484512,  3.0,  7.0,   8.50000,   0,   0,   NULL, true
 7418981,  1.0,  13.5,   2.50000,   0,   0,   NULL, true
 7418981,  1.0,  12.5,   4.50000,   0,   0,   NULL, false
 7418982,  4.0,  12.666667,   0.33333,   0,   0,   NULL, true
 7418982,  4.0,  17.0,   2.00000,   0,   0,   NULL, false
 8402072,  2.0,  10.0,   7.50000,   0,   0,   NULL, true
 7418984,  6.0,  10.5,   0.25000,   0,   0,   NULL, true
 7418984,  6.0,  14.5,   2.75000,   0,   0,   NULL, false
 7484524,  4.0,  7.0,   9.50000,   0,   0,   NULL, true
 8402082,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 5911667,  4.0,  8.666667,   8.33333,   0,   0,   NULL, true
 5911667,  4.0,  9.5,   7.41667,   0,   0,   NULL, false
 5911667,  3.0,  8.0,   7.41667,   0,   0,   NULL, false
 5911664,  4.0,  7.8333335,   9.66667,   0,   0,   NULL, true
 5911664,  4.0,  5.5,   8.66667,   0,   0,   NULL, false
 5911658,  4.0,  8.666667,   7.83333,   0,   0,   NULL, true
 5911658,  4.0,  9.0,   7.91667,   0,   0,   NULL, false
 7418944,  5.0,  16.5,   0.75000,   0,   0,   NULL, true
 7418944,  5.0,  17.0,   7.16667,   0,   0,   NULL, false
 8402097,  4.0,  9.0,   6.50000,   0,   0,   NULL, true
 5911657,  4.0,  7.5,   9.00000,   0,   0,   NULL, true
 5911662,  4.0,  13.5,   4.25000,   0,   0,   NULL, true
 5911662,  4.0,  13.25,   2.50000,   0,   0,   NULL, false
 9712800,  6.0,  9.416667,   3.08333,   0,   0,   NULL, true
 9712800,  6.0,  9.416667,   2.86667,   0,   0,   NULL, false
 5911663,  4.0,  7.8333335,   8.66667,   0,   0,   NULL, true
 5911663,  4.0,  5.25,   8.75000,   0,   0,   NULL, false
 5911661,  4.0,  8.25,   2.50000,   0,   0,   NULL, true
 5911661,  4.0,  11.75,   8.00000,   0,   0,   NULL, false
 8795327,  4.0,  7.5,   1.50000,   0,   0,   NULL, true
 8795327,  4.0,  7.5,   8.00000,   0,   0,   NULL, false
 8402108,  4.0,  8.0,   1.00000,   0,   0,   NULL, true
 7484493,  3.0,  7.0,   8.50000,   0,   0,   NULL, true
 7418928,  3.0,  8.0,   7.33333,   1,   0,   NULL, true
 7418928,  3.0,  6.25,   7.00000,   0,   0,   NULL, false
 7418928,  3.0,  8.0,   7.33333,   0,   0,   NULL, false
 7418931,  4.0,  8.0,   7.50000,   0,   0,   NULL, true
 7418931,  4.0,  6.75,   7.33333,   0,   0,   NULL, false
 7418934,  5.0,  10.0,   0.66667,   0,   0,   NULL, true
 7418934,  5.0,  11.0,   2.50000,   0,   0,   NULL, false
 7484475,  2.0,  7.5,   9.25000,   0,   0,   NULL, true
 8402122,  2.0,  10.0,   7.50000,   0,   0,   NULL, true
 7418913,  1.0,  8.0,   7.50000,   0,   0,   NULL, true
 7418913,  1.0,  7.5,   6.25000,   0,   0,   NULL, false
 7418915,  2.0,  8.25,   6.75000,   0,   0,   NULL, true
 7418915,  2.0,  7.75,   7.50000,   0,   0,   NULL, false
 7418918,  5.0,  16.5,   0.75000,   0,   0,   NULL, true
 7418918,  5.0,  15.75,   7.00000,   0,   0,   NULL, false
 8402136,  3.0,  7.5,   8.00000,   0,   0,   NULL, true
 8795359,  4.0,  9.0,   0.08333,   0,   0,   NULL, true
 8795359,  4.0,  17.0,   8.00000,   0,   0,   NULL, false
 7418922,  5.0,  16.5,   0.75000,   0,   0,   NULL, true
 7418922,  5.0,  11.5,   8.00000,   0,   0,   NULL, false
 7418925,  2.0,  8.0,   7.00000,   0,   0,   NULL, true
 7418925,  2.0,  10.5,   7.00000,   0,   0,   NULL, false
 7418927,  1.0,  8.0,   7.50000,   1,   0,   NULL, true
 7418927,  1.0,  9.25,   6.00000,   0,   0,   NULL, false
 7418927,  1.0,  8.0,   7.50000,   0,   0,   NULL, false
 8402143,  4.0,  9.0,   6.50000,   0,   0,   NULL, true
 7484434,  2.0,  7.5,   9.25000,   0,   0,   NULL, true
 7418899,  3.0,  14.75,   1.08333,   0,   0,   NULL, true
 7418899,  3.0,  15.25,   6.25000,   0,   0,   NULL, false
 7418898,  3.0,  8.0,   6.25000,   0,   0,   NULL, true
 7418898,  3.0,  8.25,   7.00000,   0,   0,   NULL, false
 7418901,  1.0,  8.0,   7.50000,   0,   0,   NULL, true
 7418901,  1.0,  8.0,   6.25000,   0,   0,   NULL, false
 8795363,  4.0,  9.0,   0.08333,   0,   0,   NULL, true
 8795363,  4.0,  10.0,   1.50000,   0,   0,   NULL, false
 7418903,  2.0,  8.0,   7.00000,   0,   0,   NULL, true
 7418903,  2.0,  6.25,   7.50000,   0,   0,   NULL, false
 8795361,  4.0,  7.5,   1.50000,   0,   0,   NULL, true
 7418904,  3.0,  8.0,   6.25000,   0,   0,   NULL, true
 7418904,  3.0,  7.0,   7.00000,   0,   0,   NULL, false
 7418904,  2.0,  9.0,   7.00000,   0,   0,   NULL, false
 7418907,  3.0,  14.75,   1.08333,   0,   0,   NULL, true
 7418907,  3.0,  16.5,   6.25000,   0,   0,   NULL, false
 8795370,  4.0,  5.116667,   14.85000,   0,   0,   NULL, true
 7418908,  4.0,  8.0,   7.50000,   0,   0,   NULL, true
 7418908,  4.0,  8.5,   6.25000,   0,   0,   NULL, false
 7418911,  3.0,  14.75,   1.08333,   0,   0,   NULL, true
 7418911,  3.0,  18.0,   6.25000,   0,   0,   NULL, false
 7418910,  3.0,  8.0,   6.25000,   0,   0,   NULL, true
 7418910,  3.0,  9.75,   6.91667,   0,   0,   NULL, false
 7418880,  2.0,  8.0,   6.00000,   0,   0,   NULL, true
 7418880,  2.0,  3.0,   7.33333,   0,   0,   NULL, false
 7484416,  1.0,  7.0,   9.50000,   0,   0,   NULL, true
 8402162,  2.0,  10.0,   7.50000,   0,   0,   NULL, true
 7418884,  2.0,  8.0,   7.00000,   0,   0,   NULL, true
 7418884,  2.0,  9.0,   6.00000,   0,   0,   NULL, false
 7418886,  2.0,  8.0,   7.00000,   0,   0,   NULL, true
 7418886,  2.0,  9.5,   6.00000,   0,   0,   NULL, false
 7418886,  1.0,  7.0,   6.00000,   0,   0,   NULL, false
 7418888,  3.0,  8.0,   6.25000,   0,   0,   NULL, true
 7418888,  3.0,  9.0,   7.00000,   0,   0,   NULL, false
 7418890,  3.0,  14.75,   1.08333,   0,   0,   NULL, true
 7418890,  3.0,  16.0,   6.25000,   0,   0,   NULL, false
 7418892,  4.0,  8.0,   7.50000,   0,   0,   NULL, true
 7418892,  4.0,  9.75,   6.25000,   0,   0,   NULL, false
 5911768,  4.0,  7.5,   8.50000,   0,   0,   NULL, true
 5911768,  4.0,  6.25,   8.50000,   0,   0,   NULL, false
 4142268,  5.0,  8.0,   7.50000,   0,   0,   NULL, true
 4142268,  5.0,  7.5,   8.00000,   0,   0,   NULL, false
 7484657,  5.0,  7.5,   8.00000,   0,   0,   NULL, true
 5911774,  4.0,  7.5,   8.50000,   1,   0,   NULL, true
 5911774,  3.0,  4.25,   8.50000,   0,   0,   NULL, false
 5911774,  4.0,  7.5,   8.50000,   0,   0,   NULL, false
 5911775,  4.0,  7.5,   1.16667,   0,   0,   NULL, true
 5911775,  4.0,  3.25,   4.08333,   0,   0,   NULL, false
 5911763,  1.0,  10.0,   6.00000,   0,   0,   NULL, true
 5911763,  1.0,  10.0,   8.33333,   0,   0,   NULL, false
 5911760,  4.0,  13.5,   3.00000,   0,   0,   NULL, true
 5911760,  4.0,  17.25,   1.58333,   0,   0,   NULL, false
 8401931,  5.0,  13.0,   3.00000,   0,   0,   NULL, true
 5911767,  3.0,  7.5,   2.75000,   0,   0,   NULL, true
 5911767,  3.0,  12.0,   6.00000,   0,   0,   NULL, false
 4142256,  5.0,  7.5,   8.00000,   0,   0,   NULL, true
 4142256,  5.0,  7.75,   6.91667,   0,   0,   NULL, false
 5911754,  4.0,  9.0,   7.50000,   0,   0,   NULL, true
 5911754,  4.0,  8.25,   7.41667,   0,   0,   NULL, false
 5911755,  4.0,  8.666667,   7.83333,   0,   0,   NULL, true
 5911755,  4.0,  5.5,   7.41667,   0,   0,   NULL, false
 5911752,  4.0,  8.666667,   4.08333,   0,   0,   NULL, true
 5911752,  4.0,  5.25,   7.41667,   0,   0,   NULL, false
 5911753,  4.0,  8.666667,   7.83333,   0,   0,   NULL, true
 5911753,  4.0,  7.5,   7.41667,   0,   0,   NULL, false
 5911757,  4.0,  8.666667,   1.08333,   0,   0,   NULL, true
 5911757,  4.0,  9.5,   7.41667,   0,   0,   NULL, false
 5911747,  4.0,  8.666667,   7.83333,   0,   0,   NULL, true
 5911747,  4.0,  8.0,   7.41667,   0,   0,   NULL, false
 5911744,  4.0,  8.666667,   7.83333,   0,   0,   NULL, true
 5911744,  4.0,  3.5,   7.41667,   0,   0,   NULL, false
 4142244,  4.0,  8.583333,   6.91667,   0,   0,   NULL, true
 4142244,  4.0,  8.75,   6.91667,   0,   0,   NULL, false
 5911750,  4.0,  8.666667,   7.83333,   0,   0,   NULL, true
 5911750,  4.0,  5.25,   7.41667,   0,   0,   NULL, false
 5911751,  4.0,  8.666667,   4.08333,   0,   0,   NULL, true
 5911751,  4.0,  2.0,   5.66667,   0,   0,   NULL, false
 4142240,  5.0,  7.5,   8.00000,   0,   0,   NULL, true
 4142240,  5.0,  7.0,   6.91667,   0,   0,   NULL, false
 5911749,  4.0,  8.666667,   7.83333,   0,   0,   NULL, true
 5911749,  4.0,  13.75,   7.41667,   0,   0,   NULL, false
 6239487,  7.0,  7.5,   7.00000,   0,   0,   NULL, true
 6239486,  7.0,  7.5,   1.00000,   0,   0,   NULL, true
 6239486,  7.0,  0.75,   6.25000,   0,   0,   NULL, false
 8401953,  6.0,  13.0,   5.50000,   0,   0,   NULL, true
 4142237,  5.0,  7.5,   8.00000,   0,   0,   NULL, true
 6239485,  7.0,  8.5,   6.25000,   0,   0,   NULL, true
 6239484,  7.0,  7.5,   9.33333,   0,   0,   NULL, true
 7484625,  5.0,  7.5,   8.00000,   0,   0,   NULL, true
 4142231,  5.0,  7.5,   8.00000,   0,   0,   NULL, true
 4142231,  5.0,  7.25,   7.41667,   0,   0,   NULL, false
 5911792,  4.0,  16.0,   1.50000,   0,   0,   NULL, true
 5911792,  4.0,  16.25,   3.25000,   0,   0,   NULL, false
 7484632,  5.0,  7.5,   8.00000,   0,   0,   NULL, true
 4142228,  5.0,  7.5,   8.00000,   0,   0,   NULL, true
 4142225,  6.0,  7.5,   8.00000,   0,   0,   NULL, true
 4142225,  6.0,  7.75,   8.00000,   0,   0,   NULL, false
 4142225,  5.0,  7.5,   8.00000,   0,   0,   NULL, false
 4142221,  5.0,  7.5,   8.00000,   0,   0,   NULL, true
 5911784,  4.0,  8.0,   4.33333,   0,   0,   NULL, true
 5911784,  4.0,  11.25,   3.83333,   0,   0,   NULL, false
 7484608,  5.0,  7.5,   8.00000,   0,   0,   NULL, true
 5911785,  4.0,  12.75,   3.25000,   0,   0,   NULL, true
 5911785,  4.0,  13.25,   4.08333,   0,   0,   NULL, false
 5911791,  4.0,  16.0,   1.50000,   1,   0,   NULL, true
 5911791,  4.0,  17.25,   3.25000,   0,   0,   NULL, false
 5911791,  4.0,  16.0,   1.50000,   0,   0,   NULL, false
 5911788,  4.0,  12.75,   3.25000,   0,   0,   NULL, true
 5911788,  4.0,  14.25,   4.08333,   0,   0,   NULL, false
 8401974,  5.0,  10.0,   2.50000,   0,   0,   NULL, true
 5911778,  4.0,  7.5,   1.16667,   0,   0,   NULL, true
 5911778,  4.0,  3.25,   4.08333,   0,   0,   NULL, false
 4142214,  5.0,  7.5,   8.00000,   0,   0,   NULL, true
 4142214,  5.0,  7.5,   7.00000,   0,   0,   NULL, false
 5911782,  4.0,  8.0,   4.33333,   0,   0,   NULL, true
 5911782,  4.0,  5.5,   3.58333,   0,   0,   NULL, false
 5911780,  4.0,  8.0,   4.33333,   0,   0,   NULL, true
 5911780,  4.0,  13.25,   3.83333,   0,   0,   NULL, false
 5911706,  4.0,  8.666667,   1.58333,   0,   0,   NULL, true
