Audit_Time,  Audit_Action,  time_segment_key,  myemployee_key,  time_date,  Company,  Work,  Work_Category,  Job,  Start_Time,  End_Time,  Duration,  Break_Duration,  Approved,  is_deleted,  myPay_Key,  Time_Requires_Approval,  Week_Starts_On,  Pay_Period_Start,  Pay_Period_End,  Pay_Frequency,  Pay_Created_Date
2016-05-04 13:04:14.883,  Change,  5527356,  82920,  2016-02-11,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-11 08:00:00.000,  2016-02-11 17:00:00.000,  8.50000,  0.50000,  1,  NULL,  352718,  1,  Mon,  2016-02-01,  2016-02-28,  Variably,  2016-03-02 11:40:44
2016-05-04 13:04:14.883,  Change,  5527354,  82920,  2016-02-10,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-10 08:00:00.000,  2016-02-10 17:00:00.000,  8.50000,  0.50000,  1,  NULL,  352718,  1,  Mon,  2016-02-01,  2016-02-28,  Variably,  2016-03-02 11:40:44
2016-05-04 13:04:14.883,  Change,  5527352,  82920,  2016-02-09,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-09 08:00:00.000,  2016-02-09 17:00:00.000,  8.50000,  0.50000,  1,  NULL,  352718,  1,  Mon,  2016-02-01,  2016-02-28,  Variably,  2016-03-02 11:40:44
2016-05-04 13:04:54.723,  Change,  5709123,  90772,  2016-02-26,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-26 09:00:00.000,  2016-02-26 17:00:00.000,  7.00000,  1.00000,  1,  NULL,  NULL,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:04:54.723,  Change,  5709120,  90772,  2016-02-25,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-25 08:45:00.000,  2016-02-25 17:45:00.000,  8.00000,  1.00000,  1,  NULL,  NULL,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:04:54.723,  Change,  5709116,  90772,  2016-02-24,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-24 09:00:00.000,  2016-02-24 17:30:00.000,  7.50000,  1.00000,  1,  NULL,  NULL,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:04:54.723,  Change,  5709114,  90772,  2016-02-23,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-23 09:00:00.000,  2016-02-23 18:00:00.000,  8.00000,  1.00000,  1,  NULL,  NULL,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:04:54.723,  Change,  5709110,  90772,  2016-02-22,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-22 11:00:00.000,  2016-02-22 14:00:00.000,  3.00000,  0.00000,  1,  NULL,  NULL,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:04:54.723,  Change,  5709098,  90772,  2016-02-19,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-19 09:00:00.000,  2016-02-19 17:30:00.000,  8.00000,  0.50000,  1,  NULL,  NULL,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:04:54.723,  Change,  5709096,  90772,  2016-02-18,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-18 08:45:00.000,  2016-02-18 17:45:00.000,  8.00000,  1.00000,  1,  NULL,  NULL,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:04:54.723,  Change,  5698299,  90772,  2016-02-17,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-17 08:45:00.000,  2016-02-17 17:45:00.000,  8.00000,  1.00000,  1,  NULL,  NULL,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:04:54.723,  Change,  5698298,  90772,  2016-02-16,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-16 09:00:00.000,  2016-02-16 18:00:00.000,  8.00000,  1.00000,  1,  NULL,  NULL,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:04:54.723,  Change,  5709093,  90772,  2016-02-15,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-15 09:00:00.000,  2016-02-15 16:00:00.000,  6.00000,  1.00000,  1,  NULL,  NULL,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:04:54.730,  Change,  5709123,  90772,  2016-02-26,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-26 09:00:00.000,  2016-02-26 17:00:00.000,  7.00000,  1.00000,  1,  NULL,  378632,  1,  Mon,  2016-02-15,  2016-02-28,  Variably,  2016-05-04 13:03:03
2016-05-04 13:04:54.730,  Change,  5709120,  90772,  2016-02-25,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-25 08:45:00.000,  2016-02-25 17:45:00.000,  8.00000,  1.00000,  1,  NULL,  378632,  1,  Mon,  2016-02-15,  2016-02-28,  Variably,  2016-05-04 13:03:03
2016-05-04 13:04:54.730,  Change,  5709116,  90772,  2016-02-24,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-24 09:00:00.000,  2016-02-24 17:30:00.000,  7.50000,  1.00000,  1,  NULL,  378632,  1,  Mon,  2016-02-15,  2016-02-28,  Variably,  2016-05-04 13:03:03
2016-05-04 13:04:54.730,  Change,  5709114,  90772,  2016-02-23,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-23 09:00:00.000,  2016-02-23 18:00:00.000,  8.00000,  1.00000,  1,  NULL,  378632,  1,  Mon,  2016-02-15,  2016-02-28,  Variably,  2016-05-04 13:03:03
2016-05-04 13:04:54.730,  Change,  5709110,  90772,  2016-02-22,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-22 11:00:00.000,  2016-02-22 14:00:00.000,  3.00000,  0.00000,  1,  NULL,  378632,  1,  Mon,  2016-02-15,  2016-02-28,  Variably,  2016-05-04 13:03:03
2016-05-04 13:04:54.730,  Change,  5709098,  90772,  2016-02-19,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-19 09:00:00.000,  2016-02-19 17:30:00.000,  8.00000,  0.50000,  1,  NULL,  378632,  1,  Mon,  2016-02-15,  2016-02-28,  Variably,  2016-05-04 13:03:03
2016-05-04 13:04:54.730,  Change,  5709096,  90772,  2016-02-18,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-18 08:45:00.000,  2016-02-18 17:45:00.000,  8.00000,  1.00000,  1,  NULL,  378632,  1,  Mon,  2016-02-15,  2016-02-28,  Variably,  2016-05-04 13:03:03
2016-05-04 13:04:54.730,  Change,  5698299,  90772,  2016-02-17,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-17 08:45:00.000,  2016-02-17 17:45:00.000,  8.00000,  1.00000,  1,  NULL,  378632,  1,  Mon,  2016-02-15,  2016-02-28,  Variably,  2016-05-04 13:03:03
2016-05-04 13:04:54.730,  Change,  5698298,  90772,  2016-02-16,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-16 09:00:00.000,  2016-02-16 18:00:00.000,  8.00000,  1.00000,  1,  NULL,  378632,  1,  Mon,  2016-02-15,  2016-02-28,  Variably,  2016-05-04 13:03:03
2016-05-04 13:04:54.730,  Change,  5709093,  90772,  2016-02-15,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-15 09:00:00.000,  2016-02-15 16:00:00.000,  6.00000,  1.00000,  1,  NULL,  378632,  1,  Mon,  2016-02-15,  2016-02-28,  Variably,  2016-05-04 13:03:03
2016-05-04 13:04:57.357,  Change,  5601406,  82920,  2016-02-26,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-26 08:00:00.000,  2016-02-26 16:00:00.000,  7.50000,  0.50000,  1,  NULL,  352718,  1,  Mon,  2016-02-01,  2016-02-28,  Variably,  2016-03-02 11:40:44
2016-05-04 13:04:57.357,  Change,  5601400,  82920,  2016-02-25,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-25 08:00:00.000,  2016-02-25 17:30:00.000,  8.50000,  1.00000,  1,  NULL,  352718,  1,  Mon,  2016-02-01,  2016-02-28,  Variably,  2016-03-02 11:40:44
2016-05-04 13:04:57.357,  Change,  5601395,  82920,  2016-02-24,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-24 08:00:00.000,  2016-02-24 17:00:00.000,  8.50000,  0.50000,  1,  NULL,  352718,  1,  Mon,  2016-02-01,  2016-02-28,  Variably,  2016-03-02 11:40:44
2016-05-04 13:04:57.357,  Change,  5601388,  82920,  2016-02-23,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-23 08:00:00.000,  2016-02-23 16:30:00.000,  8.00000,  0.50000,  1,  NULL,  352718,  1,  Mon,  2016-02-01,  2016-02-28,  Variably,  2016-03-02 11:40:44
2016-05-04 13:04:57.357,  Change,  5601384,  82920,  2016-02-22,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-22 09:00:00.000,  2016-02-22 17:00:00.000,  7.50000,  0.50000,  1,  NULL,  352718,  1,  Mon,  2016-02-01,  2016-02-28,  Variably,  2016-03-02 11:40:44
2016-05-04 13:04:57.357,  Change,  5601375,  82920,  2016-02-21,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-21 11:00:00.000,  2016-02-21 12:00:00.000,  1.00000,  0.00000,  1,  NULL,  352718,  1,  Mon,  2016-02-01,  2016-02-28,  Variably,  2016-03-02 11:40:44
2016-05-04 13:04:57.357,  Change,  5565043,  82920,  2016-02-19,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-19 08:30:00.000,  2016-02-19 16:30:00.000,  7.50000,  0.50000,  1,  NULL,  352718,  1,  Mon,  2016-02-01,  2016-02-28,  Variably,  2016-03-02 11:40:44
2016-05-04 13:04:57.357,  Change,  5565038,  82920,  2016-02-18,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-18 08:00:00.000,  2016-02-18 16:30:00.000,  8.50000,  0.00000,  1,  NULL,  352718,  1,  Mon,  2016-02-01,  2016-02-28,  Variably,  2016-03-02 11:40:44
2016-05-04 13:04:57.357,  Change,  5565035,  82920,  2016-02-17,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-17 08:30:00.000,  2016-02-17 17:00:00.000,  8.00000,  0.50000,  1,  NULL,  352718,  1,  Mon,  2016-02-01,  2016-02-28,  Variably,  2016-03-02 11:40:44
2016-05-04 13:04:57.357,  Change,  5565033,  82920,  2016-02-16,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-16 08:00:00.000,  2016-02-16 18:00:00.000,  10.00000,  0.00000,  1,  NULL,  352718,  1,  Mon,  2016-02-01,  2016-02-28,  Variably,  2016-03-02 11:40:44
2016-05-04 13:04:57.357,  Change,  5565023,  82920,  2016-02-15,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-02-15 08:00:00.000,  2016-02-15 17:00:00.000,  8.50000,  0.50000,  1,  NULL,  352718,  1,  Mon,  2016-02-01,  2016-02-28,  Variably,  2016-03-02 11:40:44
2016-05-04 13:06:18.677,  Change,  6166047,  90772,  2016-04-29,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-29 09:15:00.000,  2016-04-29 17:15:00.000,  7.50000,  0.50000,  1,  NULL,  NULL,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:06:18.677,  Change,  6166043,  90772,  2016-04-28,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-28 09:00:00.000,  2016-04-28 17:30:00.000,  8.00000,  0.50000,  1,  NULL,  NULL,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:06:18.677,  Change,  6166040,  90772,  2016-04-27,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-27 09:00:00.000,  2016-04-27 17:45:00.000,  8.25000,  0.50000,  1,  NULL,  NULL,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:06:18.677,  Change,  6166039,  90772,  2016-04-26,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-26 14:30:00.000,  2016-04-26 17:30:00.000,  3.00000,  0.00000,  1,  NULL,  NULL,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:06:18.677,  Change,  6108499,  90772,  2016-04-22,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-22 09:30:00.000,  2016-04-22 16:30:00.000,  6.50000,  0.50000,  1,  NULL,  NULL,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:06:18.677,  Change,  6108447,  90772,  2016-04-21,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-21 09:00:00.000,  2016-04-21 17:00:00.000,  7.00000,  1.00000,  1,  NULL,  NULL,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:06:18.677,  Change,  6108401,  90772,  2016-04-20,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-20 09:00:00.000,  2016-04-20 18:00:00.000,  8.00000,  1.00000,  1,  NULL,  NULL,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:06:18.677,  Change,  6108393,  90772,  2016-04-19,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-19 09:00:00.000,  2016-04-19 18:00:00.000,  8.00000,  1.00000,  1,  NULL,  NULL,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:06:18.677,  Change,  6108390,  90772,  2016-04-15,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-15 09:00:00.000,  2016-04-15 17:00:00.000,  7.00000,  1.00000,  1,  NULL,  0,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:06:18.677,  Change,  6108386,  90772,  2016-04-14,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-14 09:00:00.000,  2016-04-14 18:00:00.000,  8.00000,  1.00000,  1,  NULL,  0,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:06:18.677,  Change,  6108384,  90772,  2016-04-13,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-13 09:00:00.000,  2016-04-13 18:00:00.000,  8.00000,  1.00000,  1,  NULL,  0,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:06:18.677,  Change,  6108382,  90772,  2016-04-12,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-12 08:45:00.000,  2016-04-12 17:45:00.000,  8.50000,  0.50000,  1,  NULL,  0,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:06:18.677,  Change,  6108378,  90772,  2016-04-11,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-11 11:00:00.000,  2016-04-11 14:00:00.000,  3.00000,  0.00000,  1,  NULL,  0,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:06:18.677,  Change,  6108371,  90772,  2016-04-08,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-08 09:30:00.000,  2016-04-08 17:00:00.000,  7.00000,  0.50000,  1,  NULL,  0,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:06:18.677,  Change,  6108364,  90772,  2016-04-07,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-07 09:00:00.000,  2016-04-07 18:00:00.000,  8.00000,  1.00000,  1,  NULL,  0,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:06:18.677,  Change,  6108320,  90772,  2016-04-06,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-06 08:45:00.000,  2016-04-06 17:45:00.000,  8.00000,  1.00000,  1,  NULL,  0,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:06:18.677,  Change,  6108316,  90772,  2016-04-05,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-05 09:00:00.000,  2016-04-05 18:00:00.000,  8.50000,  0.50000,  1,  NULL,  0,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:06:18.677,  Change,  5969917,  90772,  2016-04-01,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-01 09:00:00.000,  2016-04-01 17:00:00.000,  7.50000,  0.50000,  1,  NULL,  0,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:06:18.677,  Change,  5969910,  90772,  2016-03-31,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-03-31 09:30:00.000,  2016-03-31 17:45:00.000,  7.25000,  1.00000,  1,  NULL,  0,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:06:18.677,  Change,  5969903,  90772,  2016-03-30,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-03-30 09:00:00.000,  2016-03-30 18:00:00.000,  8.00000,  1.00000,  1,  NULL,  0,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:06:18.677,  Change,  5969901,  90772,  2016-03-29,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-03-29 09:00:00.000,  2016-03-29 18:00:00.000,  8.00000,  1.00000,  1,  NULL,  0,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:06:18.683,  Change,  6166047,  90772,  2016-04-29,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-29 09:15:00.000,  2016-04-29 17:15:00.000,  7.50000,  0.50000,  1,  NULL,  378635,  1,  Mon,  2016-03-28,  2016-05-01,  Variably,  2016-05-04 13:04:26
2016-05-04 13:06:18.683,  Change,  6166043,  90772,  2016-04-28,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-28 09:00:00.000,  2016-04-28 17:30:00.000,  8.00000,  0.50000,  1,  NULL,  378635,  1,  Mon,  2016-03-28,  2016-05-01,  Variably,  2016-05-04 13:04:26
2016-05-04 13:06:18.683,  Change,  6166040,  90772,  2016-04-27,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-27 09:00:00.000,  2016-04-27 17:45:00.000,  8.25000,  0.50000,  1,  NULL,  378635,  1,  Mon,  2016-03-28,  2016-05-01,  Variably,  2016-05-04 13:04:26
2016-05-04 13:06:18.683,  Change,  6166039,  90772,  2016-04-26,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-26 14:30:00.000,  2016-04-26 17:30:00.000,  3.00000,  0.00000,  1,  NULL,  378635,  1,  Mon,  2016-03-28,  2016-05-01,  Variably,  2016-05-04 13:04:26
2016-05-04 13:06:18.683,  Change,  6108499,  90772,  2016-04-22,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-22 09:30:00.000,  2016-04-22 16:30:00.000,  6.50000,  0.50000,  1,  NULL,  378635,  1,  Mon,  2016-03-28,  2016-05-01,  Variably,  2016-05-04 13:04:26
2016-05-04 13:06:18.683,  Change,  6108447,  90772,  2016-04-21,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-21 09:00:00.000,  2016-04-21 17:00:00.000,  7.00000,  1.00000,  1,  NULL,  378635,  1,  Mon,  2016-03-28,  2016-05-01,  Variably,  2016-05-04 13:04:26
2016-05-04 13:06:18.683,  Change,  6108401,  90772,  2016-04-20,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-20 09:00:00.000,  2016-04-20 18:00:00.000,  8.00000,  1.00000,  1,  NULL,  378635,  1,  Mon,  2016-03-28,  2016-05-01,  Variably,  2016-05-04 13:04:26
2016-05-04 13:06:18.683,  Change,  6108393,  90772,  2016-04-19,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-19 09:00:00.000,  2016-04-19 18:00:00.000,  8.00000,  1.00000,  1,  NULL,  378635,  1,  Mon,  2016-03-28,  2016-05-01,  Variably,  2016-05-04 13:04:26
2016-05-04 13:06:18.683,  Change,  6108390,  90772,  2016-04-15,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-15 09:00:00.000,  2016-04-15 17:00:00.000,  7.00000,  1.00000,  1,  NULL,  378635,  1,  Mon,  2016-03-28,  2016-05-01,  Variably,  2016-05-04 13:04:26
2016-05-04 13:06:18.683,  Change,  6108386,  90772,  2016-04-14,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-14 09:00:00.000,  2016-04-14 18:00:00.000,  8.00000,  1.00000,  1,  NULL,  378635,  1,  Mon,  2016-03-28,  2016-05-01,  Variably,  2016-05-04 13:04:26
2016-05-04 13:06:18.683,  Change,  6108384,  90772,  2016-04-13,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-13 09:00:00.000,  2016-04-13 18:00:00.000,  8.00000,  1.00000,  1,  NULL,  378635,  1,  Mon,  2016-03-28,  2016-05-01,  Variably,  2016-05-04 13:04:26
2016-05-04 13:06:18.683,  Change,  6108382,  90772,  2016-04-12,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-12 08:45:00.000,  2016-04-12 17:45:00.000,  8.50000,  0.50000,  1,  NULL,  378635,  1,  Mon,  2016-03-28,  2016-05-01,  Variably,  2016-05-04 13:04:26
2016-05-04 13:06:18.683,  Change,  6108378,  90772,  2016-04-11,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-11 11:00:00.000,  2016-04-11 14:00:00.000,  3.00000,  0.00000,  1,  NULL,  378635,  1,  Mon,  2016-03-28,  2016-05-01,  Variably,  2016-05-04 13:04:26
2016-05-04 13:06:18.683,  Change,  6108371,  90772,  2016-04-08,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-08 09:30:00.000,  2016-04-08 17:00:00.000,  7.00000,  0.50000,  1,  NULL,  378635,  1,  Mon,  2016-03-28,  2016-05-01,  Variably,  2016-05-04 13:04:26
2016-05-04 13:06:18.683,  Change,  6108364,  90772,  2016-04-07,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-07 09:00:00.000,  2016-04-07 18:00:00.000,  8.00000,  1.00000,  1,  NULL,  378635,  1,  Mon,  2016-03-28,  2016-05-01,  Variably,  2016-05-04 13:04:26
2016-05-04 13:06:18.683,  Change,  6108320,  90772,  2016-04-06,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-06 08:45:00.000,  2016-04-06 17:45:00.000,  8.00000,  1.00000,  1,  NULL,  378635,  1,  Mon,  2016-03-28,  2016-05-01,  Variably,  2016-05-04 13:04:26
2016-05-04 13:06:18.683,  Change,  6108316,  90772,  2016-04-05,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-05 09:00:00.000,  2016-04-05 18:00:00.000,  8.50000,  0.50000,  1,  NULL,  378635,  1,  Mon,  2016-03-28,  2016-05-01,  Variably,  2016-05-04 13:04:26
2016-05-04 13:06:18.683,  Change,  5969917,  90772,  2016-04-01,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-01 09:00:00.000,  2016-04-01 17:00:00.000,  7.50000,  0.50000,  1,  NULL,  378635,  1,  Mon,  2016-03-28,  2016-05-01,  Variably,  2016-05-04 13:04:26
2016-05-04 13:06:18.683,  Change,  5969910,  90772,  2016-03-31,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-03-31 09:30:00.000,  2016-03-31 17:45:00.000,  7.25000,  1.00000,  1,  NULL,  378635,  1,  Mon,  2016-03-28,  2016-05-01,  Variably,  2016-05-04 13:04:26
2016-05-04 13:06:18.683,  Change,  5969903,  90772,  2016-03-30,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-03-30 09:00:00.000,  2016-03-30 18:00:00.000,  8.00000,  1.00000,  1,  NULL,  378635,  1,  Mon,  2016-03-28,  2016-05-01,  Variably,  2016-05-04 13:04:26
2016-05-04 13:06:18.683,  Change,  5969901,  90772,  2016-03-29,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-03-29 09:00:00.000,  2016-03-29 18:00:00.000,  8.00000,  1.00000,  1,  NULL,  378635,  1,  Mon,  2016-03-28,  2016-05-01,  Variably,  2016-05-04 13:04:26
2016-05-04 13:06:23.427,  Change,  6125199,  82920,  2016-04-29,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-29 08:30:00.000,  2016-04-29 16:00:00.000,  7.00000,  0.50000,  1,  NULL,  NULL,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:06:23.427,  Change,  6125184,  82920,  2016-04-26,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-26 07:45:00.000,  2016-04-26 16:30:00.000,  8.25000,  0.50000,  1,  NULL,  NULL,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:06:23.427,  Change,  6058977,  82920,  2016-04-22,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-22 08:00:00.000,  2016-04-22 16:00:00.000,  7.50000,  0.50000,  1,  NULL,  NULL,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:06:23.427,  Change,  6058969,  82920,  2016-04-21,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-21 08:00:00.000,  2016-04-21 17:00:00.000,  8.50000,  0.50000,  1,  NULL,  NULL,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:06:23.427,  Change,  6058962,  82920,  2016-04-20,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-20 08:00:00.000,  2016-04-20 17:00:00.000,  8.50000,  0.50000,  1,  NULL,  NULL,  1,  Mon,  NULL,  NULL,  NULL,  NULL
2016-05-04 13:06:23.427,  Change,  6058953,  82920,  2016-04-19,  Momentum,  Contractor WGN Hourly (AOG),  NULL,  Senior Communications Advisor,  2016-04-19 08:15:00.000,  2016-04-19 17:00:00.000,  8.75000,  0.00000,  1,  NULL,  NULL,  1,  Mon,  NULL,  NULL,  NULL,  NULL
