time_segment_key,  Start_Time_date,  Start_Time_time,  Duration,  Approved,  myPay_Key,  Pay_Created_Date, valid
 8200678,  4.0,  9.0,   7.50000,   1,   470365,   2016-11-30 18:12:35, true
 9183505,  2.0,  8.0,   8.50000,   1,   514086,   2017-03-01 18:05:35, true
 8200674,  2.0,  9.0,   7.50000,   1,   470365,   2016-11-30 18:12:35, true
 8004058,  2.0,  7.5,   9.50000,   1,   470365,   2016-11-30 18:12:35, true
 6169082,  6.0,  8.75,   7.25000,   1,   378635,   2016-05-04 13:04:26, true
 6824396,  4.0,  8.0,   6.75000,   1,   417133,   2016-08-03 17:52:14, true
 8004063,  4.0,  8.0,   8.50000,   1,   470365,   2016-11-30 18:12:35, true
 3482002,  6.0,  7.5,   7.00000,   1,   241255,   2015-04-29 17:52:42, true
 3416476,  2.0,  8.0,   8.00000,   1,   241255,   2015-04-29 17:52:42, true
 9642298,  2.0,  8.416667,   8.00000,   1,   531849,   2017-04-06 10:32:57, true
 6824409,  5.0,  8.75,   7.00000,   1,   417133,   2016-08-03 17:52:14, true
 8004046,  3.0,  8.0,   8.50000,   1,   470365,   2016-11-30 18:12:35, true
 5644782,  6.0,  8.25,   6.50000,   1,   352718,   2016-03-02 11:40:44, true
 3481996,  5.0,  8.25,   7.75000,   1,   241255,   2015-04-29 17:52:42, true
 8004035,  2.0,  8.5,   8.75000,   1,   470365,   2016-11-30 18:12:35, true
 5644781,  5.0,  8.75,   5.75000,   1,   352718,   2016-03-02 11:40:44, true
 7086507,  6.0,  0.0,   1.00000,   1,   427911,   2016-08-30 14:05:06, true
 7086502,  5.0,  0.0,   1.00000,   1,   427911,   2016-08-30 14:05:06, true
 9118017,  5.0,  9.0,   12.00000,   0,   0,   NULL, true
 7283108,  6.0,  0.0,   1.00000,   1,   444022,   2016-10-05 15:42:44, true
 7283107,  5.0,  0.0,   1.00000,   1,   444022,   2016-10-05 15:42:44, true
 5644699,  3.0,  0.0,   1.00000,   1,   352718,   2016-03-02 11:40:44, true
 7283105,  4.0,  0.0,   1.00000,   1,   444022,   2016-10-05 15:42:44, true
 5644697,  2.0,  0.0,   0.25000,   0,   0,   NULL, true
 6037907,  1.0,  7.75,   2.50000,   1,   378635,   2016-05-04 13:04:26, true
 7283104,  3.0,  0.0,   1.00000,   1,   444022,   2016-10-05 15:42:44, true
 6037900,  6.0,  7.0,   11.50000,   1,   378635,   2016-05-04 13:04:26, true
 3547623,  2.0,  8.75,   8.25000,   1,   253280,   2015-06-03 14:53:36, true
 6037901,  1.0,  7.75,   2.50000,   0,   0,   NULL, true
 6234510,  6.0,  12.0,   5.50000,   1,   390872,   2016-06-01 14:49:26, true
 6824377,  3.0,  8.5,   8.50000,   1,   417133,   2016-08-03 17:52:14, true
 8331694,  4.0,  8.0,   9.00000,   1,   488896,   2017-01-09 16:05:33, true
 3547621,  5.0,  8.25,   8.00000,   1,   253280,   2015-06-03 14:53:36, true
 6037896,  5.0,  8.0,   9.25000,   1,   378635,   2016-05-04 13:04:26, true
 8331690,  3.0,  7.5,   8.00000,   1,   488896,   2017-01-09 16:05:33, true
 9642308,  3.0,  8.416667,   8.16667,   1,   531849,   2017-04-06 10:32:57, true
 3547628,  2.0,  8.75,   8.00000,   1,   253280,   2015-06-03 14:53:36, true
 3547626,  6.0,  8.75,   8.00000,   1,   253280,   2015-06-03 14:53:36, true
 6037888,  2.0,  9.5,   5.75000,   1,   378635,   2016-05-04 13:04:26, true
 6037890,  3.0,  7.75,   8.50000,   1,   378635,   2016-05-04 13:04:26, true
 6037891,  4.0,  7.25,   8.75000,   1,   378635,   2016-05-04 13:04:26, true
 9642355,  6.0,  8.416667,   7.50000,   1,   531849,   2017-04-06 10:32:57, true
 7217551,  3.0,  9.25,   6.25000,   1,   427911,   2016-08-30 14:05:06, true
 5317042,  4.0,  0.0,   1.00000,   1,   341299,   2016-02-02 19:18:19, true
 9183592,  2.0,  9.0,   7.00000,   1,   514086,   2017-03-01 18:05:35, true
 9183593,  4.0,  9.0,   7.00000,   1,   514086,   2017-03-01 18:05:35, true
 7086474,  2.0,  0.0,   1.00000,   1,   427911,   2016-08-30 14:05:06, true
 5317046,  5.0,  0.0,   1.00000,   1,   341299,   2016-02-02 19:18:19, true
 3482076,  5.0,  8.5,   9.25000,   1,   241255,   2015-04-29 17:52:42, true
 5317048,  6.0,  0.0,   1.00000,   1,   341299,   2016-02-02 19:18:19, true
 9642367,  2.0,  9.25,   7.75000,   1,   531849,   2017-04-06 10:32:57, true
 7283103,  2.0,  0.0,   1.00000,   1,   444022,   2016-10-05 15:42:44, true
 9642339,  4.0,  8.416667,   7.91667,   1,   531849,   2017-04-06 10:32:57, true
 5644708,  4.0,  0.0,   1.00000,   1,   352718,   2016-03-02 11:40:44, true
 7086490,  4.0,  0.0,   1.00000,   1,   427911,   2016-08-30 14:05:06, true
 9642347,  5.0,  8.416667,   8.25000,   1,   531849,   2017-04-06 10:32:57, true
 6824338,  2.0,  8.75,   8.25000,   1,   417133,   2016-08-03 17:52:14, true
 7086482,  3.0,  0.0,   1.00000,   1,   427911,   2016-08-30 14:05:06, true
 4923979,  6.0,  8.0,   8.00000,   1,   317509,   2015-12-01 18:23:37, true
 3678780,  6.0,  9.0,   5.50000,   1,   253280,   2015-06-03 14:53:36, true
 6955618,  5.0,  9.0,   7.25000,   1,   417133,   2016-08-03 17:52:14, true
 4727362,  5.0,  8.25,   8.75000,   1,   306785,   2015-11-03 19:00:23, true
 4923969,  5.0,  8.0,   7.00000,   1,   317509,   2015-12-01 18:23:37, true
 3678772,  5.0,  6.25,   8.00000,   1,   253280,   2015-06-03 14:53:36, true
 4530763,  6.0,  8.25,   5.00000,   1,   306785,   2015-11-03 19:00:23, true
 7348832,  5.0,  9.0,   8.00000,   1,   444022,   2016-10-05 15:42:44, true
 7479906,  4.0,  8.5,   8.75000,   1,   444022,   2016-10-05 15:42:44, true
 7348833,  6.0,  9.0,   8.00000,   1,   444022,   2016-10-05 15:42:44, true
 7479905,  3.0,  8.75,   8.00000,   1,   444022,   2016-10-05 15:42:44, true
 3678764,  2.0,  7.0,   9.00000,   1,   253280,   2015-06-03 14:53:36, true
 6234699,  6.0,  8.5,   8.00000,   1,   389928,   2016-05-31 10:56:26, true
 7479910,  6.0,  8.75,   5.75000,   1,   444022,   2016-10-05 15:42:44, true
 7479908,  5.0,  8.75,   8.50000,   1,   444022,   2016-10-05 15:42:44, true
 8331873,  2.0,  15.0,   2.50000,   1,   488896,   2017-01-09 16:05:33, true
 6038136,  2.0,  8.75,   3.00000,   1,   378635,   2016-05-04 13:04:26, true
 8331866,  2.0,  10.25,   2.50000,   1,   488896,   2017-01-09 16:05:33, true
 6038139,  2.0,  13.5,   3.50000,   1,   378635,   2016-05-04 13:04:26, true
 8331864,  2.0,  8.0,   1.50000,   1,   488896,   2017-01-09 16:05:33, true
 7479902,  2.0,  8.5,   9.00000,   1,   444022,   2016-10-05 15:42:44, true
 6234738,  6.0,  7.75,   7.75000,   1,   390872,   2016-06-01 14:49:26, true
 7348829,  2.0,  9.0,   8.00000,   1,   444022,   2016-10-05 15:42:44, true
 7348830,  3.0,  9.0,   8.00000,   1,   444022,   2016-10-05 15:42:44, true
 7348831,  4.0,  9.0,   8.00000,   1,   444022,   2016-10-05 15:42:44, true
 3613187,  3.0,  8.5,   8.25000,   1,   253280,   2015-06-03 14:53:36, true
 7283286,  6.0,  8.0,   6.75000,   1,   427911,   2016-08-30 14:05:06, true
 7283285,  5.0,  7.75,   9.75000,   1,   427911,   2016-08-30 14:05:06, true
 7283284,  4.0,  11.5,   6.50000,   1,   427911,   2016-08-30 14:05:06, true
 4661883,  2.0,  7.0,   8.00000,   1,   306785,   2015-11-03 19:00:23, true
 6955606,  4.0,  9.0,   7.50000,   1,   417133,   2016-08-03 17:52:14, true
 7283283,  3.0,  10.25,   7.75000,   1,   427911,   2016-08-30 14:05:06, true
 7283281,  2.0,  8.0,   7.75000,   1,   427911,   2016-08-30 14:05:06, true
 4203011,  2.0,  7.5,   8.50000,   1,   283149,   2015-09-01 19:30:43, true
 6562343,  6.0,  9.0,   7.00000,   1,   402592,   2016-06-29 14:59:35, true
 4203012,  3.0,  7.0,   10.25000,   1,   283149,   2015-09-01 19:30:43, true
 4203014,  4.0,  7.5,   9.50000,   1,   283149,   2015-09-01 19:30:43, true
 4203015,  2.0,  7.25,   8.50000,   1,   283149,   2015-09-01 19:30:43, true
 4203016,  6.0,  7.5,   6.50000,   1,   283149,   2015-09-01 19:30:43, true
 6955579,  6.0,  9.0,   7.25000,   1,   417133,   2016-08-03 17:52:14, true
 9315036,  4.0,  8.25,   8.25000,   1,   531849,   2017-04-06 10:32:57, true
 9315034,  3.0,  8.25,   8.75000,   1,   531849,   2017-04-06 10:32:57, true
 8004140,  2.0,  0.0,   1.00000,   1,   470365,   2016-11-30 18:12:35, true
 9315032,  2.0,  7.75,   8.25000,   1,   531849,   2017-04-06 10:32:57, true
 4203031,  5.0,  7.0,   10.00000,   1,   283149,   2015-09-01 19:30:43, true
 8200737,  4.0,  0.0,   1.00000,   1,   470365,   2016-11-30 18:12:35, true
 8200733,  2.0,  0.0,   0.75000,   1,   470365,   2016-11-30 18:12:35, true
 4203041,  6.0,  7.5,   9.00000,   1,   283149,   2015-09-01 19:30:43, true
 8200735,  3.0,  0.0,   1.00000,   1,   470365,   2016-11-30 18:12:35, true
 3547733,  2.0,  8.5,   8.75000,   1,   253280,   2015-06-03 14:53:36, true
 6038079,  5.0,  9.0,   7.50000,   1,   378635,   2016-05-04 13:04:26, true
 3940948,  2.0,  8.5,   8.00000,   1,   274568,   2015-08-06 17:02:31, true
 4203048,  2.0,  0.0,   1.00000,   1,   283149,   2015-09-01 19:30:43, true
 3678805,  3.0,  7.5,   8.50000,   1,   253280,   2015-06-03 14:53:36, true
 9315040,  5.0,  8.5,   5.50000,   1,   531849,   2017-04-06 10:32:57, true
 8200718,  4.0,  8.25,   8.50000,   1,   470365,   2016-11-30 18:12:35, true
 9249531,  3.0,  7.0,   9.25000,   1,   532444,   2017-04-06 17:24:35, true
 8463094,  5.0,  8.5,   8.00000,   1,   488896,   2017-01-09 16:05:33, true
 8463101,  3.0,  8.5,   7.75000,   1,   488896,   2017-01-09 16:05:33, true
 3678789,  4.0,  7.5,   9.00000,   1,   253280,   2015-06-03 14:53:36, true
 8463103,  4.0,  8.5,   7.75000,   1,   488896,   2017-01-09 16:05:33, true
 6562535,  4.0,  8.25,   8.25000,   1,   402592,   2016-06-29 14:59:35, true
 4530880,  3.0,  8.5,   7.50000,   1,   306785,   2015-11-03 19:00:23, true
 5710545,  4.0,  13.5,   2.75000,   1,   363832,   2016-03-30 13:12:11, true
 4530892,  4.0,  9.0,   6.75000,   1,   306785,   2015-11-03 19:00:23, true
 8004342,  3.0,  8.5,   8.00000,   1,   470365,   2016-11-30 18:12:35, true
 6497011,  6.0,  9.0,   8.50000,   1,   402592,   2016-06-29 14:59:35, true
 3678889,  2.0,  9.0,   8.00000,   1,   253280,   2015-06-03 14:53:36, true
 7021306,  2.0,  9.5,   3.00000,   1,   427911,   2016-08-30 14:05:06, true
 4727518,  5.0,  9.0,   6.50000,   1,   306785,   2015-11-03 19:00:23, true
 4530909,  5.0,  8.75,   6.25000,   1,   306785,   2015-11-03 19:00:23, true
 5710543,  2.0,  13.5,   2.75000,   1,   363832,   2016-03-30 13:12:11, true
 5710541,  6.0,  13.5,   1.00000,   1,   363832,   2016-03-30 13:12:11, true
 8004314,  2.0,  8.0,   8.75000,   1,   470365,   2016-11-30 18:12:35, true
 5186286,  4.0,  8.5,   1.75000,   1,   332722,   2016-01-11 19:25:31, true
 5186280,  3.0,  8.0,   4.00000,   1,   332722,   2016-01-11 19:25:31, true
 4530927,  6.0,  8.75,   6.75000,   1,   306785,   2015-11-03 19:00:23, true
 3678868,  6.0,  9.0,   7.00000,   1,   253280,   2015-06-03 14:53:36, true
 7217881,  6.0,  9.5,   6.00000,   1,   427911,   2016-08-30 14:05:06, true
 4334331,  4.0,  8.75,   8.00000,   1,   293010,   2015-09-29 20:01:57, true
 4334329,  3.0,  9.0,   8.00000,   1,   293010,   2015-09-29 20:01:57, true
 4334335,  5.0,  8.75,   8.00000,   1,   293010,   2015-09-29 20:01:57, true
 6562522,  3.0,  8.25,   8.50000,   1,   402592,   2016-06-29 14:59:35, true
 4661892,  3.0,  7.0,   8.00000,   1,   306785,   2015-11-03 19:00:23, true
 6169242,  2.0,  0.0,   1.00000,   1,   390872,   2016-06-01 14:49:26, true
 6628009,  2.0,  8.25,   8.00000,   1,   402592,   2016-06-29 14:59:35, true
 5644953,  6.0,  8.25,   7.50000,   1,   352718,   2016-03-02 11:40:44, true
 8004267,  7.0,  9.5,   4.50000,   1,   470365,   2016-11-30 18:12:35, true
 8331946,  3.0,  7.8333335,   8.16667,   1,   488896,   2017-01-09 16:05:33, true
 6038148,  4.0,  8.5,   7.75000,   1,   378635,   2016-05-04 13:04:26, true
 9314902,  4.0,  8.0,   8.00000,   1,   531515,   2017-04-05 16:23:05, true
 5644939,  5.0,  8.25,   7.25000,   1,   352718,   2016-03-02 11:40:44, true
 7021195,  5.0,  8.25,   7.50000,   1,   417133,   2016-08-03 17:52:14, true
 7021199,  6.0,  8.5,   8.50000,   1,   417133,   2016-08-03 17:52:14, true
 3810003,  3.0,  0.0,   1.00000,   1,   263292,   2015-07-02 16:17:22, true
 5120679,  4.0,  8.5,   7.75000,   1,   332722,   2016-01-11 19:25:31, true
 7217796,  5.0,  9.25,   3.75000,   1,   427911,   2016-08-30 14:05:06, true
 6169265,  6.0,  0.0,   1.00000,   1,   390872,   2016-06-01 14:49:26, true
 8004235,  1.0,  8.5,   3.50000,   1,   470365,   2016-11-30 18:12:35, true
 4530870,  6.0,  0.0,   1.00000,   1,   306785,   2015-11-03 19:00:23, true
 6169256,  5.0,  0.0,   1.00000,   1,   390872,   2016-06-01 14:49:26, true
 4530877,  4.0,  0.0,   1.00000,   1,   306785,   2015-11-03 19:00:23, true
 4530876,  3.0,  0.0,   1.00000,   1,   306785,   2015-11-03 19:00:23, true
 6169252,  4.0,  0.0,   1.00000,   1,   390872,   2016-06-01 14:49:26, true
 9314930,  5.0,  8.0,   8.00000,   1,   531515,   2017-04-05 16:23:05, true
 4072131,  3.0,  8.75,   9.00000,   1,   274568,   2015-08-06 17:02:31, true
 7217811,  2.0,  7.75,   7.50000,   1,   427911,   2016-08-30 14:05:06, true
 9314931,  6.0,  8.0,   8.00000,   1,   531515,   2017-04-05 16:23:05, true
 6169248,  3.0,  0.0,   1.00000,   1,   390872,   2016-06-01 14:49:26, true
 9314928,  3.0,  8.0,   8.00000,   0,   0,   NULL, true
 3613494,  3.0,  9.5,   6.00000,   1,   253280,   2015-06-03 14:53:36, true
 6497122,  5.0,  20.5,   0.50000,   0,   0,   NULL, true
 7611248,  6.0,  13.5,   1.50000,   1,   444026,   2016-10-05 15:46:15, true
 6628195,  4.0,  8.5,   8.25000,   1,   402592,   2016-06-29 14:59:35, true
 6628207,  5.0,  8.25,   8.25000,   1,   402592,   2016-06-29 14:59:35, true
 6497133,  2.0,  9.0,   4.00000,   1,   402592,   2016-06-29 14:59:35, true
 9380737,  3.0,  0.0,   1.00000,   1,   531849,   2017-04-06 10:32:57, true
 6628202,  2.0,  8.25,   8.00000,   1,   402592,   2016-06-29 14:59:35, true
 6628213,  6.0,  8.0,   7.75000,   1,   402592,   2016-06-29 14:59:35, true
 6497142,  2.0,  13.5,   2.75000,   1,   402592,   2016-06-29 14:59:35, true
 8004460,  6.0,  7.0,   8.00000,   1,   470365,   2016-11-30 18:12:35, true
 5776193,  2.0,  8.75,   8.50000,   1,   363832,   2016-03-30 13:12:11, true
 8004448,  5.0,  7.0,   8.00000,   1,   470365,   2016-11-30 18:12:35, true
 4203358,  2.0,  0.0,   1.00000,   1,   283149,   2015-09-01 19:30:43, true
 3482410,  6.0,  8.0,   7.00000,   1,   241255,   2015-04-29 17:52:42, true
 4203360,  3.0,  0.0,   1.00000,   1,   283149,   2015-09-01 19:30:43, true
 4203362,  3.0,  0.0,   1.00000,   1,   283149,   2015-09-01 19:30:43, true
 3679004,  2.0,  8.5,   8.50000,   1,   253280,   2015-06-03 14:53:36, true
 4203365,  4.0,  0.0,   1.00000,   1,   283149,   2015-09-01 19:30:43, true
 5972860,  5.0,  9.0,   5.00000,   1,   378635,   2016-05-04 13:04:26, true
 4203371,  5.0,  0.0,   1.00000,   1,   283149,   2015-09-01 19:30:43, true
 4203372,  6.0,  0.0,   1.00000,   1,   283149,   2015-09-01 19:30:43, true
 5972854,  4.0,  9.0,   5.25000,   1,   378635,   2016-05-04 13:04:26, true
 5841783,  3.0,  8.5,   8.00000,   1,   363832,   2016-03-30 13:12:11, true
 7021403,  3.0,  8.0,   8.25000,   1,   417133,   2016-08-03 17:52:14, true
 8004425,  2.0,  7.0,   8.00000,   1,   470365,   2016-11-30 18:12:35, true
 7021404,  6.0,  8.0,   8.25000,   1,   417133,   2016-08-03 17:52:14, true
 6431578,  4.0,  9.0,   7.00000,   1,   390872,   2016-06-01 14:49:26, true
 6628191,  3.0,  8.0,   7.75000,   1,   402592,   2016-06-29 14:59:35, true
 6431582,  6.0,  8.5,   7.50000,   1,   390872,   2016-06-01 14:49:26, true
 6431580,  5.0,  9.0,   7.00000,   1,   390872,   2016-06-01 14:49:26, true
 6497116,  5.0,  7.75,   9.75000,   1,   402592,   2016-06-29 14:59:35, true
 4334339,  6.0,  8.75,   8.00000,   1,   293010,   2015-09-29 20:01:57, true
 7349043,  3.0,  9.25,   7.75000,   1,   444022,   2016-10-05 15:42:44, true
 4203271,  2.0,  8.0,   8.50000,   1,   283149,   2015-09-01 19:30:43, true
 7349050,  4.0,  9.0,   8.75000,   1,   444022,   2016-10-05 15:42:44, true
 4203277,  4.0,  8.0,   8.75000,   1,   283149,   2015-09-01 19:30:43, true
 7349053,  5.0,  9.0,   8.75000,   1,   444022,   2016-10-05 15:42:44, true
 7349054,  6.0,  9.0,   8.50000,   1,   444022,   2016-10-05 15:42:44, true
 4203279,  3.0,  8.0,   8.50000,   1,   283149,   2015-09-01 19:30:43, true
 5645062,  6.0,  0.0,   1.00000,   1,   352718,   2016-03-02 11:40:44, true
 4203281,  5.0,  8.0,   8.50000,   1,   283149,   2015-09-01 19:30:43, true
 4203282,  6.0,  7.75,   8.50000,   1,   283149,   2015-09-01 19:30:43, true
 5645061,  5.0,  0.0,   1.00000,   1,   352718,   2016-03-02 11:40:44, true
 7349034,  2.0,  9.0,   8.00000,   1,   444022,   2016-10-05 15:42:44, true
 5710601,  2.0,  7.75,   8.25000,   1,   363832,   2016-03-30 13:12:11, true
 8004376,  6.0,  8.5,   8.00000,   1,   470365,   2016-11-30 18:12:35, true
 9446391,  5.0,  8.5,   8.50000,   1,   531849,   2017-04-06 10:32:57, true
 8332055,  3.0,  8.5,   7.75000,   1,   488896,   2017-01-09 16:05:33, true
 8004371,  5.0,  8.5,   8.00000,   1,   470365,   2016-11-30 18:12:35, true
 6562568,  5.0,  8.25,   8.00000,   1,   402592,   2016-06-29 14:59:35, true
 3613506,  2.0,  8.5,   5.50000,   1,   253280,   2015-06-03 14:53:36, true
 6562579,  6.0,  8.0,   7.25000,   1,   402592,   2016-06-29 14:59:35, true
 8004355,  4.0,  8.5,   8.00000,   1,   470365,   2016-11-30 18:12:35, true
 4531007,  6.0,  16.0,   0.75000,   1,   306785,   2015-11-03 19:00:23, true
 6038494,  5.0,  8.0,   8.00000,   1,   378610,   2016-05-04 12:44:50, true
 5645269,  3.0,  0.0,   1.00000,   1,   352715,   2016-03-02 11:34:19, true
 6824939,  5.0,  8.5,   8.00000,   1,   417133,   2016-08-03 17:52:14, true
 6824941,  2.0,  7.0,   6.00000,   1,   417133,   2016-08-03 17:52:14, true
 7152618,  5.0,  7.0,   8.00000,   1,   427911,   2016-08-30 14:05:06, true
 6038484,  4.0,  8.0,   8.00000,   1,   378610,   2016-05-04 12:44:50, true
 5645274,  4.0,  0.0,   1.00000,   1,   352715,   2016-03-02 11:34:19, true
 8659732,  5.0,  8.5,   7.50000,   1,   488896,   2017-01-09 16:05:33, true
 8659733,  6.0,  8.25,   4.00000,   1,   488896,   2017-01-09 16:05:33, true
 6824956,  4.0,  7.0,   8.00000,   1,   417133,   2016-08-03 17:52:14, true
 7939055,  2.0,  0.0,   1.00000,   1,   470365,   2016-11-30 18:12:35, true
 3875745,  4.0,  8.5,   6.25000,   1,   263292,   2015-07-02 16:17:22, true
 6824948,  6.0,  8.5,   8.00000,   1,   417133,   2016-08-03 17:52:14, true
 6497219,  4.0,  14.0,   3.50000,   1,   402592,   2016-06-29 14:59:35, true
 3679129,  2.0,  0.0,   1.00000,   1,   253280,   2015-06-03 14:53:36, true
 3679130,  3.0,  0.0,   1.00000,   1,   253280,   2015-06-03 14:53:36, true
 3679131,  4.0,  0.0,   1.00000,   1,   253280,   2015-06-03 14:53:36, true
 3679132,  5.0,  0.0,   1.00000,   1,   253280,   2015-06-03 14:53:36, true
 3679133,  6.0,  0.0,   1.00000,   1,   253280,   2015-06-03 14:53:36, true
 3875741,  5.0,  8.5,   7.50000,   1,   263292,   2015-07-02 16:17:22, true
 8397607,  6.0,  9.5,   6.00000,   1,   488896,   2017-01-09 16:05:33, true
 4334569,  6.0,  8.5,   4.00000,   1,   293010,   2015-09-29 20:01:57, true
 4006801,  4.0,  8.25,   8.25000,   1,   274568,   2015-08-06 17:02:31, true
 6497231,  6.0,  9.0,   4.50000,   1,   402592,   2016-06-29 14:59:35, true
 6628297,  2.0,  9.15,   7.30000,   1,   402592,   2016-06-29 14:59:35, true
 4006800,  5.0,  8.0,   8.75000,   1,   274568,   2015-08-06 17:02:31, true
 8397613,  7.0,  9.5,   3.00000,   1,   488896,   2017-01-09 16:05:33, true
 4006803,  6.0,  8.0,   8.50000,   1,   274568,   2015-08-06 17:02:31, true
 8397616,  7.0,  16.0,   2.00000,   1,   488896,   2017-01-09 16:05:33, true
 6628310,  4.0,  8.583333,   7.78333,   1,   402592,   2016-06-29 14:59:35, true
 6497239,  6.0,  8.75,   7.25000,   1,   402592,   2016-06-29 14:59:35, true
 6497236,  6.0,  14.0,   3.50000,   1,   402592,   2016-06-29 14:59:35, true
 6628306,  3.0,  8.683333,   6.93333,   1,   402592,   2016-06-29 14:59:35, true
 6628317,  6.0,  8.833333,   7.86667,   1,   402592,   2016-06-29 14:59:35, true
 7414730,  6.0,  9.5,   7.25000,   1,   444022,   2016-10-05 15:42:44, true
 3417077,  2.0,  8.0,   9.00000,   1,   241255,   2015-04-29 17:52:42, true
 9380686,  5.0,  9.75,   5.75000,   1,   531849,   2017-04-06 10:32:57, true
 7873469,  6.0,  8.25,   7.25000,   1,   457010,   2016-11-02 12:46:46, true
 9380682,  4.0,  9.0,   5.75000,   1,   531849,   2017-04-06 10:32:57, true
 9380680,  3.0,  9.0,   6.75000,   1,   531849,   2017-04-06 10:32:57, true
 9380678,  2.0,  9.0,   6.75000,   1,   531849,   2017-04-06 10:32:57, true
 7873459,  5.0,  8.5,   7.50000,   1,   457010,   2016-11-02 12:46:46, true
 7152545,  2.0,  7.0,   4.00000,   1,   427911,   2016-08-30 14:05:06, true
 8266675,  4.0,  8.5,   7.50000,   1,   488896,   2017-01-09 16:05:33, true
 5841801,  4.0,  8.5,   8.00000,   0,   0,   NULL, true
 6497205,  4.0,  9.0,   1.00000,   1,   402592,   2016-06-29 14:59:35, true
 6497211,  4.0,  11.0,   2.00000,   1,   402592,   2016-06-29 14:59:35, true
 6169476,  7.0,  10.0,   1.25000,   1,   378635,   2016-05-04 13:04:26, true
 9380692,  4.0,  0.0,   1.00000,   1,   531849,   2017-04-06 10:32:57, true
 7873447,  4.0,  8.75,   8.50000,   1,   457010,   2016-11-02 12:46:46, true
 9380688,  4.0,  0.0,   1.00000,   1,   531849,   2017-04-06 10:32:57, true
 6497155,  3.0,  13.0,   4.50000,   1,   402592,   2016-06-29 14:59:35, true
 7873432,  2.0,  8.5,   8.50000,   1,   457010,   2016-11-02 12:46:46, true
 3875802,  5.0,  8.5,   8.00000,   1,   263292,   2015-07-02 16:17:22, true
 4465573,  3.0,  0.0,   1.00000,   1,   293010,   2015-09-29 20:01:57, true
 7611286,  4.0,  8.75,   7.25000,   1,   444026,   2016-10-05 15:46:15, true
 4465575,  4.0,  0.0,   1.00000,   1,   293010,   2015-09-29 20:01:57, true
 7873437,  3.0,  8.75,   8.25000,   1,   457010,   2016-11-02 12:46:46, true
 4465571,  2.0,  0.0,   1.00000,   1,   293010,   2015-09-29 20:01:57, true
 6497163,  3.0,  21.75,   2.00000,   0,   0,   NULL, true
 7611293,  5.0,  8.5,   1.50000,   1,   444026,   2016-10-05 15:46:15, true
 9380735,  2.0,  0.0,   1.00000,   1,   531849,   2017-04-06 10:32:57, true
 6497170,  4.0,  18.0,   2.00000,   1,   402592,   2016-06-29 14:59:35, true
 5645221,  6.0,  0.0,   1.00000,   0,   0,   NULL, true
 8266634,  4.0,  7.25,   8.00000,   1,   488896,   2017-01-09 16:05:33, true
 6038442,  6.0,  8.0,   8.00000,   1,   378635,   2016-05-04 13:04:26, true
 9380728,  6.0,  0.0,   0.25000,   1,   531849,   2017-04-06 10:32:57, true
 7611276,  2.0,  8.5,   1.50000,   1,   444026,   2016-10-05 15:46:15, true
 7611277,  5.0,  10.5,   1.50000,   1,   444022,   2016-10-05 15:42:44, true
 5186484,  4.0,  8.0,   5.50000,   1,   332722,   2016-01-11 19:25:31, true
 9380724,  5.0,  0.0,   1.00000,   1,   531849,   2017-04-06 10:32:57, true
 5186483,  3.0,  8.0,   4.50000,   1,   332722,   2016-01-11 19:25:31, true
 7873412,  3.0,  0.0,   1.00000,   1,   457010,   2016-11-02 12:46:46, true
 4531264,  6.0,  7.5,   9.25000,   1,   306785,   2015-11-03 19:00:23, true
 5514321,  7.0,  0.0,   1.00000,   1,   352718,   2016-03-02 11:40:44, true
 4531267,  6.0,  9.0,   7.00000,   1,   306785,   2015-11-03 19:00:23, true
 5514322,  3.0,  0.0,   1.00000,   1,   352718,   2016-03-02 11:40:44, true
 7742586,  3.0,  8.75,   8.50000,   1,   457010,   2016-11-02 12:46:46, true
 7742584,  4.0,  9.0,   5.00000,   1,   457010,   2016-11-02 12:46:46, true
 4400204,  2.0,  8.0,   8.50000,   1,   293010,   2015-09-29 20:01:57, true
 7742564,  2.0,  9.0,   4.75000,   1,   457010,   2016-11-02 12:46:46, true
 4924504,  6.0,  8.0,   7.00000,   0,   0,   NULL, true
 7939182,  2.0,  9.0,   8.25000,   1,   470365,   2016-11-30 18:12:35, true
 4924499,  5.0,  8.0,   5.00000,   0,   0,   NULL, true
 5514318,  6.0,  0.0,   1.00000,   1,   352718,   2016-03-02 11:40:44, true
 5514312,  3.0,  0.0,   1.00000,   1,   352718,   2016-03-02 11:40:44, true
 8266850,  4.0,  8.5,   8.00000,   1,   488896,   2017-01-09 16:05:33, true
 5514314,  4.0,  0.0,   1.00000,   1,   352718,   2016-03-02 11:40:44, true
 8266848,  2.0,  8.5,   8.00000,   1,   488896,   2017-01-09 16:05:33, true
 5514315,  5.0,  0.0,   1.00000,   1,   352718,   2016-03-02 11:40:44, true
 8266849,  3.0,  8.5,   8.00000,   1,   488896,   2017-01-09 16:05:33, true
 5973114,  5.0,  8.0,   8.25000,   1,   378635,   2016-05-04 13:04:26, true
 6825036,  4.0,  7.0,   8.00000,   1,   417133,   2016-08-03 17:52:14, true
 5579891,  5.0,  8.5,   6.50000,   1,   352718,   2016-03-02 11:40:44, true
 5710960,  3.0,  7.0,   8.50000,   1,   363832,   2016-03-30 13:12:11, true
