time_segment_key, Start_Time_date, Start_Time_time, Duration, Approved, myPay_Key, Pay_Created_Date
  6166040, 4.0, 9.0,   8.25000,   1,   378635,   2016-05-04 13:04:26
  6166039, 3.0, 14.5,   3.00000,   1,   378635,   2016-05-04 13:04:26
  6108499, 6.0, 9.5,   6.50000,   1,   378635,   2016-05-04 13:04:26
  6108447, 5.0, 9.0,   7.00000,   1,   378635,   2016-05-04 13:04:26
  6108401, 4.0, 9.0,   8.00000,   1,   378635,   2016-05-04 13:04:26
  6108393, 3.0, 9.0,   8.00000,   1,   378635,   2016-05-04 13:04:26
  6108390, 6.0, 9.0,   7.00000,   1,   378635,   2016-05-04 13:04:26
  6108386, 5.0, 9.0,   8.00000,   1,   378635,   2016-05-04 13:04:26
  6108384, 4.0, 9.0,   8.00000,   1,   378635,   2016-05-04 13:04:26
  6108382, 3.0, 8.75,   8.50000,   1,   378635,   2016-05-04 13:04:26
  6108378, 2.0, 11.0,   3.00000,   1,   378635,   2016-05-04 13:04:26
  6108371, 6.0, 9.5,   7.00000,   1,   378635,   2016-05-04 13:04:26
  6108364, 5.0, 9.0,   8.00000,   1,   378635,   2016-05-04 13:04:26
  6108320, 4.0, 8.75,   8.00000,   1,   378635,   2016-05-04 13:04:26
  6108316, 3.0, 9.0,   8.50000,   1,   378635,   2016-05-04 13:04:26
  5969917, 6.0, 9.0,   7.50000,   1,   378635,   2016-05-04 13:04:26
  5969910, 5.0, 9.5,   7.25000,   1,   378635,   2016-05-04 13:04:26
  5969903, 4.0, 9.0,   8.00000,   1,   378635,   2016-05-04 13:04:26
  5969901, 3.0, 9.0,   8.00000,   1,   378635,   2016-05-04 13:04:26
  6125199, 6.0, 8.5,   7.00000,   1,   NULL,   NULL
  6125184, 3.0, 7.75,   8.25000,   1,   NULL,   NULL
  6058977, 6.0, 8.0,   7.50000,   1,   NULL,   NULL
  6058969, 5.0, 8.0,   8.50000,   1,   NULL,   NULL
  6058962, 4.0, 8.0,   8.50000,   1,   NULL,   NULL
  6058953, 3.0, 8.25,   8.75000,   1,   NULL,   NULL
  6058948, 2.0, 8.5,   7.50000,   1,   NULL,   NULL
  6000835, 6.0, 7.75,   8.75000,   1,   0,   NULL
  6000829, 5.0, 8.0,   8.00000,   1,   0,   NULL
  6000820, 4.0, 8.0,   8.50000,   1,   0,   NULL
  6000805, 3.0, 7.5,   9.00000,   1,   0,   NULL
  6000799, 2.0, 8.0,   9.00000,   1,   0,   NULL
  5935985, 6.0, 8.0,   7.50000,   1,   0,   NULL
  5935990, 5.0, 8.0,   8.00000,   1,   0,   NULL
  5935954, 4.0, 8.5,   7.50000,   1,   0,   NULL
  5935950, 3.0, 8.5,   8.00000,   1,   0,   NULL
  5935843, 2.0, 7.5,   9.00000,   1,   0,   NULL
  5884394, 6.0, 8.5,   8.00000,   1,   0,   NULL
  5884379, 5.0, 8.5,   7.50000,   1,   0,   NULL
  5884371, 3.0, 7.5,   8.50000,   1,   0,   NULL
  6125199, 6.0, 8.5,   7.00000,   1,   378635,   2016-05-04 13:04:26
  6125184, 3.0, 7.75,   8.25000,   1,   378635,   2016-05-04 13:04:26
  6058977, 6.0, 8.0,   7.50000,   1,   378635,   2016-05-04 13:04:26
  6058969, 5.0, 8.0,   8.50000,   1,   378635,   2016-05-04 13:04:26
  6058962, 4.0, 8.0,   8.50000,   1,   378635,   2016-05-04 13:04:26
  6058953, 3.0, 8.25,   8.75000,   1,   378635,   2016-05-04 13:04:26
  6058948, 2.0, 8.5,   7.50000,   1,   378635,   2016-05-04 13:04:26
  6000835, 6.0, 7.75,   8.75000,   1,   378635,   2016-05-04 13:04:26
  6000829, 5.0, 8.0,   8.00000,   1,   378635,   2016-05-04 13:04:26
  6000820, 4.0, 8.0,   8.50000,   1,   378635,   2016-05-04 13:04:26
  6000805, 3.0, 7.5,   9.00000,   1,   378635,   2016-05-04 13:04:26
  6000799, 2.0, 8.0,   9.00000,   1,   378635,   2016-05-04 13:04:26
  5935985, 6.0, 8.0,   7.50000,   1,   378635,   2016-05-04 13:04:26
  5935990, 5.0, 8.0,   8.00000,   1,   378635,   2016-05-04 13:04:26
  5935954, 4.0, 8.5,   7.50000,   1,   378635,   2016-05-04 13:04:26
  5935950, 3.0, 8.5,   8.00000,   1,   378635,   2016-05-04 13:04:26
  5935843, 2.0, 7.5,   9.00000,   1,   378635,   2016-05-04 13:04:26
  5884394, 6.0, 8.5,   8.00000,   1,   378635,   2016-05-04 13:04:26
  5884379, 5.0, 8.5,   7.50000,   1,   378635,   2016-05-04 13:04:26
  5884371, 3.0, 7.5,   8.50000,   1,   378635,   2016-05-04 13:04:26
  5935957, 5.0, 8.0,   8.50000,   0,   0,   NULL
  6166505, 4.0, 8.5,   7.00000,   0,   0,   NULL
  6225763, 2.0, 8.0,   8.00000,   0,   0,   NULL
  6225774, 5.0, 8.0,   8.00000,   0,   0,   NULL
  6166509, 6.0, 8.0,   6.50000,   0,   0,   NULL
  6225773, 3.0, 8.0,   8.50000,   0,   0,   NULL
  6225774, 5.0, 8.0,   4.00000,   0,   0,   NULL
  6225789, 4.0, 8.0,   4.00000,   0,   0,   NULL
  6166509, 6.0, 9.0,   5.50000,   0,   0,   NULL
  6166509, 6.0, 9.0,   5.50000,   0,   0,   NULL
  5935957, 5.0, 8.0,   8.50000,   0,   0,   NULL
  6166505, 4.0, 8.5,   7.00000,   0,   0,   NULL
  6166489, 3.0, 7.75,   8.75000,   0,   0,   NULL
  6225763, 2.0, 9.0,   7.00000,   0,   0,   NULL
  6166509, 6.0, 9.0,   5.50000,   1,   0,   NULL
  5935957, 5.0, 8.0,   8.50000,   1,   0,   NULL
  6166505, 4.0, 8.5,   7.00000,   1,   0,   NULL
  6166489, 3.0, 7.75,   8.75000,   1,   0,   NULL
  6225773, 3.0, 8.75,   7.75000,   0,   0,   NULL
  6225789, 4.0, 9.0,   2.50000,   0,   0,   NULL
  6225774, 5.0, 9.0,   7.00000,   0,   0,   NULL
  6225774, 5.0, 9.0,   7.00000,   0,   0,   NULL
  6225789, 4.0, 9.0,   2.50000,   0,   0,   NULL
  6225773, 3.0, 8.75,   7.75000,   0,   0,   NULL
  6225763, 2.0, 9.0,   7.00000,   0,   0,   NULL
  6225774, 5.0, 9.0,   7.00000,   1,   0,   NULL
  6225789, 4.0, 9.0,   2.50000,   1,   0,   NULL
  6225773, 3.0, 8.75,   7.75000,   1,   0,   NULL
  6225763, 2.0, 9.0,   7.00000,   1,   0,   NULL
  6166047, 6.0, 9.25,   7.50000,   1,   378635,   2016-05-04 13:04:26
  6166043, 5.0, 9.0,   8.00000,   1,   378635,   2016-05-04 13:04:26
  6166040, 4.0, 9.0,   8.25000,   1,   378635,   2016-05-04 13:04:26
  6166039, 3.0, 14.5,   3.00000,   1,   378635,   2016-05-04 13:04:26
  6108499, 6.0, 9.5,   6.50000,   1,   378635,   2016-05-04 13:04:26
  6108447, 5.0, 9.0,   7.00000,   1,   378635,   2016-05-04 13:04:26
  6108401, 4.0, 9.0,   8.00000,   1,   378635,   2016-05-04 13:04:26
  6108393, 3.0, 9.0,   8.00000,   1,   378635,   2016-05-04 13:04:26
  6125199, 6.0, 8.5,   7.00000,   1,   378635,   2016-05-04 13:04:26
  6125184, 3.0, 7.75,   8.25000,   1,   378635,   2016-05-04 13:04:26
  6058977, 6.0, 8.0,   7.50000,   1,   378635,   2016-05-04 13:04:26
  6058969, 5.0, 8.0,   8.50000,   1,   378635,   2016-05-04 13:04:26
  6058962, 4.0, 8.0,   8.50000,   1,   378635,   2016-05-04 13:04:26
  6058953, 3.0, 8.25,   8.75000,   1,   378635,   2016-05-04 13:04:26
  6058948, 2.0, 8.5,   7.50000,   1,   378635,   2016-05-04 13:04:26
  6352056, 2.0, 9.25,   7.25000,   0,   0,   NULL
  6352067, 3.0, 8.5,   5.50000,   0,   0,   NULL
  6352070, 4.0, 9.25,   4.25000,   0,   0,   NULL
  6352072, 6.0, 9.0,   5.50000,   0,   0,   NULL
  6352071, 5.0, 9.25,   7.00000,   0,   0,   NULL
  6352076, 5.0, 9.0,   7.75000,   0,   0,   NULL
  6352076, 2.0, 9.0,   7.75000,   0,   0,   NULL
  6352081, 3.0, 9.25,   5.00000,   0,   0,   NULL
  6352087, 4.0, 9.25,   4.75000,   0,   0,   NULL
  6352092, 5.0, 9.25,   8.00000,   0,   0,   NULL
  6359001, 6.0, 9.25,   5.00000,   0,   0,   NULL
  6352092, 5.0, 9.25,   8.00000,   0,   0,   NULL
  6352087, 4.0, 9.25,   4.75000,   0,   0,   NULL
  6352081, 3.0, 9.25,   5.00000,   0,   0,   NULL
  6352076, 2.0, 9.0,   7.75000,   0,   0,   NULL
  6359001, 6.0, 9.25,   5.00000,   0,   0,   NULL
  6352072, 6.0, 9.0,   5.50000,   0,   0,   NULL
  6352071, 5.0, 9.25,   7.00000,   0,   0,   NULL
  6352070, 4.0, 9.25,   4.25000,   0,   0,   NULL
  6352067, 3.0, 8.5,   5.50000,   0,   0,   NULL
  6352056, 2.0, 9.25,   7.25000,   0,   0,   NULL
  6399323, 2.0, 9.0,   8.00000,   0,   0,   NULL
  6399323, 3.0, 9.0,   8.00000,   0,   0,   NULL
  6399335, 4.0, 9.5,   7.50000,   0,   0,   NULL
  6399388, 5.0, 9.5,   7.75000,   0,   0,   NULL
  6399404, 3.0, 9.0,   8.00000,   0,   0,   NULL
  6399396, 6.0, 9.5,   6.75000,   0,   0,   NULL
  6399396, 6.0, 9.5,   6.75000,   0,   0,   NULL
  6399388, 5.0, 9.5,   7.75000,   0,   0,   NULL
  6399335, 4.0, 9.5,   7.50000,   0,   0,   NULL
  6399323, 3.0, 9.0,   8.00000,   0,   0,   NULL
  6399468, 4.0, 9.0,   8.00000,   0,   0,   NULL
  6399480, 6.0, 9.5,   7.50000,   0,   0,   NULL
  6399480, 6.0, 9.5,   7.50000,   0,   0,   NULL
  6399473, 5.0, 9.25,   8.00000,   0,   0,   NULL
  6399468, 4.0, 9.0,   8.00000,   0,   0,   NULL
  6399404, 3.0, 9.0,   8.00000,   0,   0,   NULL
  6399486, 2.0, 10.0,   2.00000,   0,   0,   NULL
  6399490, 3.0, 9.0,   8.00000,   0,   0,   NULL
  6399473, 5.0, 9.25,   8.00000,   0,   0,   NULL
  6399560, 6.0, 9.0,   8.25000,   0,   0,   NULL
  6399560, 6.0, 9.0,   8.00000,   0,   0,   NULL
  6399544, 5.0, 9.25,   8.00000,   0,   0,   NULL
  6399512, 4.0, 9.5,   7.00000,   0,   0,   NULL
  6399490, 3.0, 9.0,   8.00000,   0,   0,   NULL
  6399486, 2.0, 10.0,   2.00000,   0,   0,   NULL
  6399512, 4.0, 9.5,   7.00000,   0,   0,   NULL
  6399560, 6.0, 9.0,   8.00000,   0,   0,   NULL
  6399544, 5.0, 9.25,   8.00000,   0,   0,   NULL
  6399480, 6.0, 9.5,   7.50000,   1,   0,   NULL
  6399473, 5.0, 9.25,   8.00000,   1,   0,   NULL
  6399468, 4.0, 9.0,   8.00000,   1,   0,   NULL
  6399404, 3.0, 9.0,   8.00000,   1,   0,   NULL
  6399396, 6.0, 9.5,   6.75000,   1,   0,   NULL
  6399388, 5.0, 9.5,   7.75000,   1,   0,   NULL
  6399335, 4.0, 9.5,   7.50000,   1,   0,   NULL
  6399323, 3.0, 9.0,   8.00000,   1,   0,   NULL
  6399560, 6.0, 9.0,   8.00000,   1,   0,   NULL
  6399544, 5.0, 9.25,   8.00000,   1,   0,   NULL
  6399512, 4.0, 9.5,   7.00000,   1,   0,   NULL
  6399490, 3.0, 9.0,   8.00000,   1,   0,   NULL
  6399486, 2.0, 10.0,   2.00000,   1,   0,   NULL
  6359001, 6.0, 9.25,   5.00000,   1,   0,   NULL
  6352092, 5.0, 9.25,   8.00000,   1,   0,   NULL
  6352087, 4.0, 9.25,   4.75000,   1,   0,   NULL
  6352081, 3.0, 9.25,   5.00000,   1,   0,   NULL
  6352076, 2.0, 9.0,   7.75000,   1,   0,   NULL
  6352072, 6.0, 9.0,   5.50000,   1,   0,   NULL
  6352071, 5.0, 9.25,   7.00000,   1,   0,   NULL
  6352070, 4.0, 9.25,   4.25000,   1,   0,   NULL
  6352067, 3.0, 8.5,   5.50000,   1,   0,   NULL
  6352056, 2.0, 9.25,   7.25000,   1,   0,   NULL
  6418726, 5.0, 8.5,   8.75000,   0,   0,   NULL
  6418726, 3.0, 8.5,   8.75000,   0,   0,   NULL
  6418715, 2.0, 9.25,   8.00000,   0,   0,   NULL
  6418747, 4.0, 9.25,   8.75000,   0,   0,   NULL
  6418774, 5.0, 7.75,   8.25000,   0,   0,   NULL
  6423990, 2.0, 9.25,   7.50000,   0,   0,   NULL
  6424002, 4.0, 9.25,   4.50000,   0,   0,   NULL
  6424008, 5.0, 8.75,   7.75000,   0,   0,   NULL
  6424015, 6.0, 9.0,   5.00000,   0,   0,   NULL
  6424008, 5.0, 8.75,   7.75000,   0,   0,   NULL
  6424002, 4.0, 9.25,   4.50000,   0,   0,   NULL
  6423995, 3.0, 9.25,   5.00000,   0,   0,   NULL
  6423990, 2.0, 9.25,   7.50000,   0,   0,   NULL
  6423995, 3.0, 9.25,   5.00000,   0,   0,   NULL
  6424015, 6.0, 9.0,   5.00000,   0,   0,   NULL
  6424015, 6.0, 9.0,   5.00000,   1,   0,   NULL
  6424008, 5.0, 8.75,   7.75000,   1,   0,   NULL
  6424002, 4.0, 9.25,   4.50000,   1,   0,   NULL
  6423995, 3.0, 9.25,   5.00000,   1,   0,   NULL
  6423990, 2.0, 9.25,   7.50000,   1,   0,   NULL
  6425229, 2.0, 9.0,   8.50000,   0,   0,   NULL
  6425242, 3.0, 9.0,   8.00000,   0,   0,   NULL
  6425250, 4.0, 9.5,   9.00000,   0,   0,   NULL
  6425267, 5.0, 9.5,   7.50000,   0,   0,   NULL
  6425273, 6.0, 9.0,   7.25000,   0,   0,   NULL
  6425250, 4.0, 9.5,   8.25000,   0,   0,   NULL
  6425250, 4.0, 9.5,   8.50000,   0,   0,   NULL
  6425242, 3.0, 9.0,   8.25000,   0,   0,   NULL
  6425273, 6.0, 9.0,   7.25000,   0,   0,   NULL
  6425267, 5.0, 9.5,   7.50000,   0,   0,   NULL
  6425250, 4.0, 9.5,   8.50000,   0,   0,   NULL
  6425242, 3.0, 9.0,   8.25000,   0,   0,   NULL
  6425229, 2.0, 9.0,   8.50000,   0,   0,   NULL
  6427076, 6.0, 8.75,   7.00000,   0,   0,   NULL
  6427076, 6.0, 8.75,   7.00000,   0,   0,   NULL
  6418774, 5.0, 7.75,   8.25000,   0,   0,   NULL
  6418747, 4.0, 9.25,   8.75000,   0,   0,   NULL
  6418726, 3.0, 8.5,   8.75000,   0,   0,   NULL
  6418715, 2.0, 9.25,   8.00000,   0,   0,   NULL
  6425273, 6.0, 9.0,   7.25000,   1,   0,   NULL
  6425267, 5.0, 9.5,   7.50000,   1,   0,   NULL
  6425250, 4.0, 9.5,   8.50000,   1,   0,   NULL
  6425242, 3.0, 9.0,   8.25000,   1,   0,   NULL
  6425229, 2.0, 9.0,   8.50000,   1,   0,   NULL
  6427076, 6.0, 8.75,   7.00000,   1,   0,   NULL
  6418774, 5.0, 7.75,   8.25000,   1,   0,   NULL
  6418747, 4.0, 9.25,   8.75000,   1,   0,   NULL
  6418726, 3.0, 8.5,   8.75000,   1,   0,   NULL
  6418715, 2.0, 9.25,   8.00000,   1,   0,   NULL
  6462422, 2.0, 8.5,   7.50000,   0,   0,   NULL
  6462422, 2.0, 8.5,   7.50000,   0,   0,   NULL
  6462538, 3.0, 8.5,   8.50000,   0,   0,   NULL
  6427076, 6.0, 8.75,   7.00000,   1,   0,   NULL
  6424015, 6.0, 9.0,   5.00000,   1,   0,   NULL
  6424008, 5.0, 8.75,   7.75000,   1,   0,   NULL
  6424002, 4.0, 9.25,   4.50000,   1,   0,   NULL
  6423995, 3.0, 9.25,   5.00000,   1,   0,   NULL
  6423990, 2.0, 9.25,   7.50000,   1,   0,   NULL
  6418774, 5.0, 7.75,   8.25000,   1,   0,   NULL
  6418747, 4.0, 9.25,   8.75000,   1,   0,   NULL
  6418726, 3.0, 8.5,   8.75000,   1,   0,   NULL
  6418715, 2.0, 9.25,   8.00000,   1,   0,   NULL
  6359001, 6.0, 9.25,   5.00000,   1,   0,   NULL
  6352092, 5.0, 9.25,   8.00000,   1,   0,   NULL
  6352087, 4.0, 9.25,   4.75000,   1,   0,   NULL
  6352081, 3.0, 9.25,   5.00000,   1,   0,   NULL
  6352076, 2.0, 9.0,   7.75000,   1,   0,   NULL
  6352072, 6.0, 9.0,   5.50000,   1,   0,   NULL
  6352071, 5.0, 9.25,   7.00000,   1,   0,   NULL
  6352070, 4.0, 9.25,   4.25000,   1,   0,   NULL
  6352067, 3.0, 8.5,   5.50000,   1,   0,   NULL
  6352056, 2.0, 9.25,   7.25000,   1,   0,   NULL
  6225789, 4.0, 9.0,   2.50000,   1,   0,   NULL
  6225774, 5.0, 9.0,   7.00000,   1,   0,   NULL
  6225773, 3.0, 8.75,   7.75000,   1,   0,   NULL
  6225763, 2.0, 9.0,   7.00000,   1,   0,   NULL
  6166509, 6.0, 9.0,   5.50000,   1,   0,   NULL
  6166505, 4.0, 8.5,   7.00000,   1,   0,   NULL
  6166489, 3.0, 7.75,   8.75000,   1,   0,   NULL
  5935957, 5.0, 8.0,   8.50000,   1,   0,   NULL
  6425273, 6.0, 9.0,   7.25000,   1,   0,   NULL
  6425267, 5.0, 9.5,   7.50000,   1,   0,   NULL
  6425250, 4.0, 9.5,   8.50000,   1,   0,   NULL
  6425242, 3.0, 9.0,   8.25000,   1,   0,   NULL
  6425229, 2.0, 9.0,   8.50000,   1,   0,   NULL
  6399560, 6.0, 9.0,   8.00000,   1,   0,   NULL
  6399544, 5.0, 9.25,   8.00000,   1,   0,   NULL
  6399512, 4.0, 9.5,   7.00000,   1,   0,   NULL
  6399490, 3.0, 9.0,   8.00000,   1,   0,   NULL
  6399486, 2.0, 10.0,   2.00000,   1,   0,   NULL
  6399480, 6.0, 9.5,   7.50000,   1,   0,   NULL
  6399473, 5.0, 9.25,   8.00000,   1,   0,   NULL
  6399468, 4.0, 9.0,   8.00000,   1,   0,   NULL
  6399404, 3.0, 9.0,   8.00000,   1,   0,   NULL
  6399396, 6.0, 9.5,   6.75000,   1,   0,   NULL
  6399388, 5.0, 9.5,   7.75000,   1,   0,   NULL
  6399335, 4.0, 9.5,   7.50000,   1,   0,   NULL
  6399323, 3.0, 9.0,   8.00000,   1,   0,   NULL
  6427076, 6.0, 8.75,   7.00000,   1,   0,   NULL
  6418774, 5.0, 7.75,   8.25000,   1,   0,   NULL
  6418747, 4.0, 9.25,   8.75000,   1,   0,   NULL
  6418726, 3.0, 8.5,   8.75000,   1,   0,   NULL
  6418715, 2.0, 9.25,   8.00000,   1,   0,   NULL
  6225789, 4.0, 9.0,   2.50000,   1,   0,   NULL
  6225774, 5.0, 9.0,   7.00000,   1,   0,   NULL
  6225773, 3.0, 8.75,   7.75000,   1,   0,   NULL
  6225763, 2.0, 9.0,   7.00000,   1,   0,   NULL
  6166509, 6.0, 9.0,   5.50000,   1,   0,   NULL
  6166505, 4.0, 8.5,   7.00000,   1,   0,   NULL
  6166489, 3.0, 7.75,   8.75000,   1,   0,   NULL
  5935957, 5.0, 8.0,   8.50000,   1,   0,   NULL
  6424015, 6.0, 9.0,   5.00000,   1,   0,   NULL
  6424008, 5.0, 8.75,   7.75000,   1,   0,   NULL
  6424002, 4.0, 9.25,   4.50000,   1,   0,   NULL
  6423995, 3.0, 9.25,   5.00000,   1,   0,   NULL
  6423990, 2.0, 9.25,   7.50000,   1,   0,   NULL
  6359001, 6.0, 9.25,   5.00000,   1,   0,   NULL
  6352092, 5.0, 9.25,   8.00000,   1,   0,   NULL
  6352087, 4.0, 9.25,   4.75000,   1,   0,   NULL
  6352081, 3.0, 9.25,   5.00000,   1,   0,   NULL
  6352076, 2.0, 9.0,   7.75000,   1,   0,   NULL
  6352072, 6.0, 9.0,   5.50000,   1,   0,   NULL
  6352071, 5.0, 9.25,   7.00000,   1,   0,   NULL
  6352070, 4.0, 9.25,   4.25000,   1,   0,   NULL
  6352067, 3.0, 8.5,   5.50000,   1,   0,   NULL
  6352056, 2.0, 9.25,   7.25000,   1,   0,   NULL
  6425273, 6.0, 9.0,   7.25000,   1,   0,   NULL
  6425267, 5.0, 9.5,   7.50000,   1,   0,   NULL
  6425250, 4.0, 9.5,   8.50000,   1,   0,   NULL
  6425242, 3.0, 9.0,   8.25000,   1,   0,   NULL
  6425229, 2.0, 9.0,   8.50000,   1,   0,   NULL
  6399560, 6.0, 9.0,   8.00000,   1,   0,   NULL
  6399544, 5.0, 9.25,   8.00000,   1,   0,   NULL
  6399512, 4.0, 9.5,   7.00000,   1,   0,   NULL
  6399490, 3.0, 9.0,   8.00000,   1,   0,   NULL
  6399486, 2.0, 10.0,   2.00000,   1,   0,   NULL
  6399480, 6.0, 9.5,   7.50000,   1,   0,   NULL
  6399473, 5.0, 9.25,   8.00000,   1,   0,   NULL
  6399468, 4.0, 9.0,   8.00000,   1,   0,   NULL
  6399404, 3.0, 9.0,   8.00000,   1,   0,   NULL
  6399396, 6.0, 9.5,   6.75000,   1,   0,   NULL
  6399388, 5.0, 9.5,   7.75000,   1,   0,   NULL
  6399335, 4.0, 9.5,   7.50000,   1,   0,   NULL
  6399323, 3.0, 9.0,   8.00000,   1,   0,   NULL
  6225789, 4.0, 9.0,   2.50000,   1,   0,   NULL
  6225774, 5.0, 9.0,   7.00000,   1,   0,   NULL
  6225773, 3.0, 8.75,   7.75000,   1,   0,   NULL
  6225763, 2.0, 9.0,   7.00000,   1,   0,   NULL
  6166509, 6.0, 9.0,   5.50000,   1,   0,   NULL
  6166505, 4.0, 8.5,   7.00000,   1,   0,   NULL
  6166489, 3.0, 7.75,   8.75000,   1,   0,   NULL
  5935957, 5.0, 8.0,   8.50000,   1,   0,   NULL
  6225789, 4.0, 9.0,   2.50000,   1,   0,   NULL
  6225774, 5.0, 9.0,   7.00000,   1,   0,   NULL
  6225773, 3.0, 8.75,   7.75000,   1,   0,   NULL
  6225763, 2.0, 9.0,   7.00000,   1,   0,   NULL
  6166509, 6.0, 9.0,   5.50000,   1,   0,   NULL
  6166505, 4.0, 8.5,   7.00000,   1,   0,   NULL
  6166489, 3.0, 7.75,   8.75000,   1,   0,   NULL
  5935957, 5.0, 8.0,   8.50000,   1,   0,   NULL
  6427076, 6.0, 8.75,   7.00000,   1,   0,   NULL
  6418774, 5.0, 7.75,   8.25000,   1,   0,   NULL
  6418747, 4.0, 9.25,   8.75000,   1,   0,   NULL
  6418726, 3.0, 8.5,   8.75000,   1,   0,   NULL
  6418715, 2.0, 9.25,   8.00000,   1,   0,   NULL
  6427076, 6.0, 8.75,   7.00000,   1,   0,   NULL
  6418774, 5.0, 7.75,   8.25000,   1,   0,   NULL
  6418747, 4.0, 9.25,   8.75000,   1,   0,   NULL
  6418726, 3.0, 8.5,   8.75000,   1,   0,   NULL
  6418715, 2.0, 9.25,   8.00000,   1,   0,   NULL
  6427076, 6.0, 8.75,   7.00000,   1,   0,   NULL
  6418774, 5.0, 7.75,   8.25000,   1,   0,   NULL
  6418747, 4.0, 9.25,   8.75000,   1,   0,   NULL
  6418726, 3.0, 8.5,   8.75000,   1,   0,   NULL
  6418715, 2.0, 9.25,   8.00000,   1,   0,   NULL
  6427076, 6.0, 8.75,   7.00000,   1,   0,   NULL
  6418774, 5.0, 7.75,   8.25000,   1,   0,   NULL
  6418747, 4.0, 9.25,   8.75000,   1,   0,   NULL
  6418726, 3.0, 8.5,   8.75000,   1,   0,   NULL
  6418715, 2.0, 9.25,   8.00000,   1,   0,   NULL
  6225774, 5.0, 9.0,   7.00000,   1,   NULL,   NULL
  6225789, 4.0, 9.0,   2.50000,   1,   NULL,   NULL
  6225773, 3.0, 8.75,   7.75000,   1,   NULL,   NULL
  6225763, 2.0, 9.0,   7.00000,   1,   NULL,   NULL
  6166509, 6.0, 9.0,   5.50000,   1,   NULL,   NULL
  5935957, 5.0, 8.0,   8.50000,   1,   NULL,   NULL
  6166505, 4.0, 8.5,   7.00000,   1,   NULL,   NULL
  6166489, 3.0, 7.75,   8.75000,   1,   NULL,   NULL
  6425273, 6.0, 9.0,   7.25000,   1,   0,   NULL
  6425267, 5.0, 9.5,   7.50000,   1,   0,   NULL
  6425250, 4.0, 9.5,   8.50000,   1,   0,   NULL
  6425242, 3.0, 9.0,   8.25000,   1,   0,   NULL
  6425229, 2.0, 9.0,   8.50000,   1,   0,   NULL
  6399560, 6.0, 9.0,   8.00000,   1,   0,   NULL
  6399544, 5.0, 9.25,   8.00000,   1,   0,   NULL
  6399512, 4.0, 9.5,   7.00000,   1,   0,   NULL
  6399490, 3.0, 9.0,   8.00000,   1,   0,   NULL
  6399486, 2.0, 10.0,   2.00000,   1,   0,   NULL
  6399480, 6.0, 9.5,   7.50000,   1,   0,   NULL
  6399473, 5.0, 9.25,   8.00000,   1,   0,   NULL
  6399468, 4.0, 9.0,   8.00000,   1,   0,   NULL
  6399404, 3.0, 9.0,   8.00000,   1,   0,   NULL
  6399396, 6.0, 9.5,   6.75000,   1,   0,   NULL
  6399388, 5.0, 9.5,   7.75000,   1,   0,   NULL
  6399335, 4.0, 9.5,   7.50000,   1,   0,   NULL
  6399323, 3.0, 9.0,   8.00000,   1,   0,   NULL
  6425273, 6.0, 9.0,   7.25000,   1,   390872,   2016-06-01 14:49:26
  6425267, 5.0, 9.5,   7.50000,   1,   390872,   2016-06-01 14:49:26
  6425250, 4.0, 9.5,   8.50000,   1,   390872,   2016-06-01 14:49:26
  6425242, 3.0, 9.0,   8.25000,   1,   390872,   2016-06-01 14:49:26
  6425229, 2.0, 9.0,   8.50000,   1,   390872,   2016-06-01 14:49:26
  6399560, 6.0, 9.0,   8.00000,   1,   390872,   2016-06-01 14:49:26
  6399544, 5.0, 9.25,   8.00000,   1,   390872,   2016-06-01 14:49:26
  6399512, 4.0, 9.5,   7.00000,   1,   390872,   2016-06-01 14:49:26
  6399490, 3.0, 9.0,   8.00000,   1,   390872,   2016-06-01 14:49:26
  6399486, 2.0, 10.0,   2.00000,   1,   390872,   2016-06-01 14:49:26
  6399480, 6.0, 9.5,   7.50000,   1,   390872,   2016-06-01 14:49:26
  6399473, 5.0, 9.25,   8.00000,   1,   390872,   2016-06-01 14:49:26
  6399468, 4.0, 9.0,   8.00000,   1,   390872,   2016-06-01 14:49:26
  6399404, 3.0, 9.0,   8.00000,   1,   390872,   2016-06-01 14:49:26
  6399396, 6.0, 9.5,   6.75000,   1,   390872,   2016-06-01 14:49:26
  6399388, 5.0, 9.5,   7.75000,   1,   390872,   2016-06-01 14:49:26
  6399335, 4.0, 9.5,   7.50000,   1,   390872,   2016-06-01 14:49:26
  6399323, 3.0, 9.0,   8.00000,   1,   390872,   2016-06-01 14:49:26
  6424015, 6.0, 9.0,   5.00000,   1,   0,   NULL
  6424008, 5.0, 8.75,   7.75000,   1,   0,   NULL
  6424002, 4.0, 9.25,   4.50000,   1,   0,   NULL
  6423995, 3.0, 9.25,   5.00000,   1,   0,   NULL
  6423990, 2.0, 9.25,   7.50000,   1,   0,   NULL
  6359001, 6.0, 9.25,   5.00000,   1,   0,   NULL
  6352092, 5.0, 9.25,   8.00000,   1,   0,   NULL
  6352087, 4.0, 9.25,   4.75000,   1,   0,   NULL
  6352081, 3.0, 9.25,   5.00000,   1,   0,   NULL
  6352076, 2.0, 9.0,   7.75000,   1,   0,   NULL
  6352072, 6.0, 9.0,   5.50000,   1,   0,   NULL
  6352071, 5.0, 9.25,   7.00000,   1,   0,   NULL
  6352070, 4.0, 9.25,   4.25000,   1,   0,   NULL
